"","clusterID_seq","window_type","watershed","year","catchment_km2","TO","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","Nhat","t","surveyPeriod","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","dam_km","clusterID_unique","clusterID_num","stream","sampleEvent","year_id","damPresence","sampleEvent_new","logSWA","y","dam_km_std"
"2235",42,"undammed","UBV",2021,253.8411,35.6502463724021,8841.1786596179,8847.420433203,14611.741080792,19702.223581665,24268.91680126,0,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.42",299,5,7,2,0,7,0,0,-0.939641437061175
"2236",42,"undammed","UBV",2021,253.8411,35.6502463724021,8841.1786596179,8847.420433203,14611.741080792,19702.223581665,24268.91680126,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.42",299,5,8,2,0,8,0,0,-0.939641437061175
"2237",44,"dammed","UBV",2021,253.2188,34.2949869889905,3533.77969411016,3549.7403428275,9208.418864495,14479.79498771,19460.963685612,1.14492918289059,5,"215",68.3768963168649,NA,NA,NA,NA,NA,NA,NA,NA,4.57971673156236,"2021.UBV.44",304,5,5,2,1,5,4.23955390599018,1,0.51567187319394
"2238",44,"dammed","UBV",2021,253.2188,34.2949869889905,3533.77969411016,3549.7403428275,9208.418864495,14479.79498771,19460.963685612,1.14492918289059,6,"216",0,1940.35392192766,3480.53489957323,4181.1638791851,4792.0742455576,0.256267728893285,0.251030370991383,0.248389830970155,0.247833534511294,4.57971673156236,"2021.UBV.44",304,5,6,2,1,6,0,0,0.51567187319394
"2239",44,"dammed","UBV",2021,253.2188,34.2949869889905,3533.77969411016,3549.7403428275,9208.418864495,14479.79498771,19460.963685612,1.14492918289059,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,4.57971673156236,"2021.UBV.44",304,5,7,2,1,7,0,0,0.51567187319394
"2240",44,"dammed","UBV",2021,253.2188,34.2949869889905,3533.77969411016,3549.7403428275,9208.418864495,14479.79498771,19460.963685612,1.14492918289059,8,"218",71.507896816263,NA,NA,NA,NA,NA,NA,NA,NA,4.57971673156236,"2021.UBV.44",304,5,8,2,1,8,4.28369547753273,1,0.51567187319394
"2241",44,"undammed","UBV",2021,253.45505,43.0767478142946,6964.71667549014,6982.208950418,12552.148331893,16862.287071613,20500.460537601,0,5,"215",2779.3085546386,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.44",304,5,5,2,0,5,7.93031719140285,1,-0.939641437061175
"2242",44,"undammed","UBV",2021,253.45505,43.0767478142946,6964.71667549014,6982.208950418,12552.148331893,16862.287071613,20500.460537601,0,6,"216",1517.25261483286,1170.21535423129,2249.39635647044,2476.44175130807,2632.71686006434,0.240967542810362,0.229367317723288,0.226734452841729,0.225785333876299,0,"2021.UBV.44",304,5,6,2,0,6,7.32531535704385,1,-0.939641437061175
"2243",44,"undammed","UBV",2021,253.45505,43.0767478142946,6964.71667549014,6982.208950418,12552.148331893,16862.287071613,20500.460537601,0,7,"217",1114.35071964778,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.44",304,5,7,2,0,7,7.01692418120406,1,-0.939641437061175
"2244",44,"undammed","UBV",2021,253.45505,43.0767478142946,6964.71667549014,6982.208950418,12552.148331893,16862.287071613,20500.460537601,0,8,"218",1365.99384046606,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.44",304,5,8,2,0,8,7.22036933083674,1,-0.939641437061175
"2245",46,"dammed","UBV",2021,251.8876,32.6717068781959,3816.7507224381,3829.3739514292,8880.891932036,13580.881078079,17582.740053603,1.16201492090711,5,"215",0,NA,NA,NA,NA,NA,NA,NA,NA,4.64805968362844,"2021.UBV.46",307,5,5,2,1,5,0,0,0.537389462650605
"2246",46,"dammed","UBV",2021,251.8876,32.6717068781959,3816.7507224381,3829.3739514292,8880.891932036,13580.881078079,17582.740053603,1.16201492090711,6,"216",0,2533.91567571303,3692.34209944781,3788.11019445681,3789.16259391635,0.257460783457841,0.249717442231581,0.249086905030179,0.249035041915951,4.64805968362844,"2021.UBV.46",307,5,6,2,1,6,0,0,0.537389462650605
"2247",46,"dammed","UBV",2021,251.8876,32.6717068781959,3816.7507224381,3829.3739514292,8880.891932036,13580.881078079,17582.740053603,1.16201492090711,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,4.64805968362844,"2021.UBV.46",307,5,7,2,1,7,0,0,0.537389462650605
"2248",46,"dammed","UBV",2021,251.8876,32.6717068781959,3816.7507224381,3829.3739514292,8880.891932036,13580.881078079,17582.740053603,1.16201492090711,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,4.64805968362844,"2021.UBV.46",307,5,8,2,1,8,0,0,0.537389462650605
"2249",46,"undammed","UBV",2021,252.69441,33.8727619418333,2989.39267924428,2995.8774549376,8214.441851641,12518.235109435,16753.398731513,0,5,"215",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.46",307,5,5,2,0,5,0,0,-0.939641437061175
"2250",46,"undammed","UBV",2021,252.69441,33.8727619418333,2989.39267924428,2995.8774549376,8214.441851641,12518.235109435,16753.398731513,0,6,"216",0,1881.47675000359,3900.03191372741,4354.94609994327,4920.36940968831,0.249597502505996,0.24282695727323,0.240514299097219,0.239175899514649,0,"2021.UBV.46",307,5,6,2,0,6,0,0,-0.939641437061175
"2251",46,"undammed","UBV",2021,252.69441,33.8727619418333,2989.39267924428,2995.8774549376,8214.441851641,12518.235109435,16753.398731513,0,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.46",307,5,7,2,0,7,0,0,-0.939641437061175
"2252",46,"undammed","UBV",2021,252.69441,33.8727619418333,2989.39267924428,2995.8774549376,8214.441851641,12518.235109435,16753.398731513,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.46",307,5,8,2,0,8,0,0,-0.939641437061175
"2253",47,"dammed","UBV",2021,251.8876,31.7782501615922,12826.5113897026,12853.928004954,26074.845250224,37669.379166465,47024.943699986,5.79506627604583,5,"215",115.22922907273,NA,NA,NA,NA,NA,NA,NA,NA,8.52215628830269,"2021.UBV.47",309,5,5,2,1,5,4.75556435386007,1,1.76847528836131
"2254",47,"dammed","UBV",2021,251.8876,31.7782501615922,12826.5113897026,12853.928004954,26074.845250224,37669.379166465,47024.943699986,5.79506627604583,6,"216",248.532313780224,6184.95813263538,9072.21433440564,10873.1311638926,12373.326111139,0.246858864537449,0.243649259427614,0.242305091618155,0.242952652889046,8.52215628830269,"2021.UBV.47",309,5,6,2,1,6,5.51958842095453,1,1.76847528836131
"2255",47,"dammed","UBV",2021,251.8876,31.7782501615922,12826.5113897026,12853.928004954,26074.845250224,37669.379166465,47024.943699986,5.79506627604583,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,8.52215628830269,"2021.UBV.47",309,5,7,2,1,7,0,0,1.76847528836131
"2256",47,"dammed","UBV",2021,251.8876,31.7782501615922,12826.5113897026,12853.928004954,26074.845250224,37669.379166465,47024.943699986,5.79506627604583,8,"218",177.725436706169,NA,NA,NA,NA,NA,NA,NA,NA,8.52215628830269,"2021.UBV.47",309,5,8,2,1,8,5.18585075510311,1,1.76847528836131
"2257",47,"undammed","UBV",2021,207.01013,31.8702839807846,12017.6623924375,12044.3159776326,23954.206774309,34289.212513902,44225.217423014,0,5,"215",69.2305832565999,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.47",309,5,5,2,0,5,4.25178387508589,1,-0.939641437061175
"2258",47,"undammed","UBV",2021,207.01013,31.8702839807846,12017.6623924375,12044.3159776326,23954.206774309,34289.212513902,44225.217423014,0,6,"216",69.2305832565999,6932.45846994437,9135.02639953015,9190.01917326684,9188.96678700167,0.275860860699829,0.273932790635519,0.273845383610065,0.273876315887705,0,"2021.UBV.47",309,5,6,2,0,6,4.25178387508589,1,-0.939641437061175
"2259",47,"undammed","UBV",2021,207.01013,31.8702839807846,12017.6623924375,12044.3159776326,23954.206774309,34289.212513902,44225.217423014,0,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.47",309,5,7,2,0,7,0,0,-0.939641437061175
"2260",47,"undammed","UBV",2021,207.01013,31.8702839807846,12017.6623924375,12044.3159776326,23954.206774309,34289.212513902,44225.217423014,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.47",309,5,8,2,0,8,0,0,-0.939641437061175
"2261",51,"dammed","UBV",2021,193.18059,56.5681966684149,38973.5577875972,39043.230051221,51458.801072549,62669.930790823,72916.610536493,7.02929794690051,5,"215",11593.7849789697,NA,NA,NA,NA,NA,NA,NA,NA,9.90041964352184,"2021.UBV.51",313,5,5,2,1,5,9.35831070522874,1,2.20645106796876
"2262",51,"dammed","UBV",2021,193.18059,56.5681966684149,38973.5577875972,39043.230051221,51458.801072549,62669.930790823,72916.610536493,7.02929794690051,6,"216",3711.88804174124,30991.5360319848,36876.9685121723,41324.4668384328,44651.4060255163,0.306401211584293,0.302103615802144,0.300288013895267,0.299948047346355,9.90041964352184,"2021.UBV.51",313,5,6,2,1,6,8.21956530067675,1,2.20645106796876
"2263",51,"dammed","UBV",2021,193.18059,56.5681966684149,38973.5577875972,39043.230051221,51458.801072549,62669.930790823,72916.610536493,7.02929794690051,7,"217",2367.92777819563,NA,NA,NA,NA,NA,NA,NA,NA,9.90041964352184,"2021.UBV.51",313,5,7,2,1,7,7.77019271749552,1,2.20645106796876
"2264",51,"dammed","UBV",2021,193.18059,56.5681966684149,38973.5577875972,39043.230051221,51458.801072549,62669.930790823,72916.610536493,7.02929794690051,8,"218",3548.82665402445,NA,NA,NA,NA,NA,NA,NA,NA,9.90041964352184,"2021.UBV.51",313,5,8,2,1,8,8.17465405142498,1,2.20645106796876
"2265",51,"undammed","UBV",2021,193.9241,44.8017290451826,38148.7943461835,38221.908215259,51793.520688245,63989.65147982,74756.33309943,1.1906062220598,5,"215",6229.95391105624,NA,NA,NA,NA,NA,NA,NA,NA,1.67691017191521,"2021.UBV.51",313,5,5,2,1,5,8.73728471579985,1,-0.406763567897016
"2266",51,"undammed","UBV",2021,193.9241,44.8017290451826,38148.7943461835,38221.908215259,51793.520688245,63989.65147982,74756.33309943,1.1906062220598,6,"216",2670.66793921181,24832.1437529022,29134.0647240732,32163.149690815,34688.5714582855,0.290970432072272,0.286591832524094,0.283915249522766,0.28217584723482,1.67691017191521,"2021.UBV.51",313,5,6,2,1,6,7.89045825268678,1,-0.406763567897016
"2267",51,"undammed","UBV",2021,193.9241,44.8017290451826,38148.7943461835,38221.908215259,51793.520688245,63989.65147982,74756.33309943,1.1906062220598,7,"217",911.2208746286,NA,NA,NA,NA,NA,NA,NA,NA,1.67691017191521,"2021.UBV.51",313,5,7,2,1,7,6.81588214784454,1,-0.406763567897016
"2268",51,"undammed","UBV",2021,193.9241,44.8017290451826,38148.7943461835,38221.908215259,51793.520688245,63989.65147982,74756.33309943,1.1906062220598,8,"218",652.920598453868,NA,NA,NA,NA,NA,NA,NA,NA,1.67691017191521,"2021.UBV.51",313,5,8,2,1,8,6.48298593499457,1,-0.406763567897016
"2269",52,"dammed","UBV",2021,193.02496,50.0973446440719,24141.7038708627,24183.033359934,31156.295955814,37360.541832617,42767.63778325,3.39761430236773,5,"215",5156.35054663677,NA,NA,NA,NA,NA,NA,NA,NA,6.66198882817202,"2021.UBV.52",314,5,5,2,1,5,8.54817826665579,1,1.17736308149168
"2270",52,"dammed","UBV",2021,193.02496,50.0973446440719,24141.7038708627,24183.033359934,31156.295955814,37360.541832617,42767.63778325,3.39761430236773,6,"216",245.566732929968,21936.5311185051,24611.1633473714,25240.1466747209,25366.9987293019,0.346012007887141,0.338026344519837,0.336405693160735,0.336383248618161,6.66198882817202,"2021.UBV.52",314,5,6,2,1,6,5.50763267866963,1,1.17736308149168
"2271",52,"dammed","UBV",2021,193.02496,50.0973446440719,24141.7038708627,24183.033359934,31156.295955814,37360.541832617,42767.63778325,3.39761430236773,7,"217",245.566732929968,NA,NA,NA,NA,NA,NA,NA,NA,6.66198882817202,"2021.UBV.52",314,5,7,2,1,7,5.50763267866963,1,1.17736308149168
"2272",52,"dammed","UBV",2021,193.02496,50.0973446440719,24141.7038708627,24183.033359934,31156.295955814,37360.541832617,42767.63778325,3.39761430236773,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,6.66198882817202,"2021.UBV.52",314,5,8,2,1,8,0,0,1.17736308149168
"2273",52,"undammed","UBV",2021,192.69064,37.4165058132269,20933.1105255485,20964.8452095018,29082.747616391,36112.120936037,42434.307911525,0,5,"215",4763.86297645499,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.52",314,5,5,2,0,5,8.46902405942195,1,-0.939641437061175
"2274",52,"undammed","UBV",2021,192.69064,37.4165058132269,20933.1105255485,20964.8452095018,29082.747616391,36112.120936037,42434.307911525,0,6,"216",2744.9312901165,12655.6948111141,15852.1054518157,18725.3165759218,20717.637410392,0.277633411661903,0.273476370224626,0.272049441747963,0.27154013922206,0,"2021.UBV.52",314,5,6,2,0,6,7.91787556420733,1,-0.939641437061175
"2275",52,"undammed","UBV",2021,192.69064,37.4165058132269,20933.1105255485,20964.8452095018,29082.747616391,36112.120936037,42434.307911525,0,7,"217",591.404550661059,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.52",314,5,7,2,0,7,6.38418976410124,1,-0.939641437061175
"2276",52,"undammed","UBV",2021,192.69064,37.4165058132269,20933.1105255485,20964.8452095018,29082.747616391,36112.120936037,42434.307911525,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.52",314,5,8,2,0,8,0,0,-0.939641437061175
"2277",57,"dammed","UBV",2021,169.45938,35.1599609809636,11745.8427719921,11773.966196148,25207.307482658,35201.430847188,44716.775154921,3.52893761288335,5,"215",1386.32476100641,NA,NA,NA,NA,NA,NA,NA,NA,6.65837285449689,"2021.UBV.57",320,5,5,2,1,5,7.23513253927052,1,1.17621402033191
"2278",57,"dammed","UBV",2021,169.45938,35.1599609809636,11745.8427719921,11773.966196148,25207.307482658,35201.430847188,44716.775154921,3.52893761288335,6,"216",1296.23221676957,6485.31547890457,13178.5159293979,17778.3653197345,20670.1229683072,0.284434217453513,0.273860394022867,0.266398641549211,0.261097213100722,6.65837285449689,"2021.UBV.57",320,5,6,2,1,6,7.16798820974731,1,1.17621402033191
"2279",57,"dammed","UBV",2021,169.45938,35.1599609809636,11745.8427719921,11773.966196148,25207.307482658,35201.430847188,44716.775154921,3.52893761288335,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,6.65837285449689,"2021.UBV.57",320,5,7,2,1,7,0,0,1.17621402033191
"2280",57,"dammed","UBV",2021,169.45938,35.1599609809636,11745.8427719921,11773.966196148,25207.307482658,35201.430847188,44716.775154921,3.52893761288335,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,6.65837285449689,"2021.UBV.57",320,5,8,2,1,8,0,0,1.17621402033191
"2281",57,"undammed","UBV",2021,144.5697,47.9627658553394,23063.2031956166,23123.605052593,32699.453288431,39231.880314945,45675.899920679,0,5,"215",178.185322367911,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.57",320,5,5,2,0,5,5.18842059075725,1,-0.939641437061175
"2282",57,"undammed","UBV",2021,144.5697,47.9627658553394,23063.2031956166,23123.605052593,32699.453288431,39231.880314945,45675.899920679,0,6,"216",0,22424.8021702785,28825.1586064657,30142.6998629402,31525.7807842778,0.472838474408722,0.443238289249193,0.440768617739331,0.439914505889127,0,"2021.UBV.57",320,5,6,2,0,6,0,0,-0.939641437061175
"2283",57,"undammed","UBV",2021,144.5697,47.9627658553394,23063.2031956166,23123.605052593,32699.453288431,39231.880314945,45675.899920679,0,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.57",320,5,7,2,0,7,0,0,-0.939641437061175
"2284",57,"undammed","UBV",2021,144.5697,47.9627658553394,23063.2031956166,23123.605052593,32699.453288431,39231.880314945,45675.899920679,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.57",320,5,8,2,0,8,0,0,-0.939641437061175
"2285",66,"dammed","UBV",2021,126.431,73.2946421389262,38025.8898179531,38111.90795023,45468.861310673,51478.628286963,57259.798105482,8.06764777921513,5,"215",2517.91128159504,NA,NA,NA,NA,NA,NA,NA,NA,12.4117658141771,"2021.UBV.66",328,5,5,2,1,5,7.83158205604006,1,3.00449071169276
"2286",66,"dammed","UBV",2021,126.431,73.2946421389262,38025.8898179531,38111.90795023,45468.861310673,51478.628286963,57259.798105482,8.06764777921513,6,"216",179.737827245394,30627.0413927864,32220.5003056844,32469.8560525632,32469.5930124619,0.351064320719873,0.348857373126841,0.348721607733985,0.348708383957729,12.4117658141771,"2021.UBV.66",328,5,6,2,1,6,5.19704751296409,1,3.00449071169276
"2287",66,"dammed","UBV",2021,126.431,73.2946421389262,38025.8898179531,38111.90795023,45468.861310673,51478.628286963,57259.798105482,8.06764777921513,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,12.4117658141771,"2021.UBV.66",328,5,7,2,1,7,0,0,3.00449071169276
"2288",66,"dammed","UBV",2021,126.431,73.2946421389262,38025.8898179531,38111.90795023,45468.861310673,51478.628286963,57259.798105482,8.06764777921513,8,"218",79.1476356983185,NA,NA,NA,NA,NA,NA,NA,NA,12.4117658141771,"2021.UBV.66",328,5,8,2,1,8,4.38387038015907,1,3.00449071169276
"2289",66,"undammed","UBV",2021,95.00535,63.7993316125653,45993.2052899413,46067.847704276,53435.010982625,60618.728749012,67696.228913757,0,5,"215",57.7258112612893,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.66",328,5,5,2,0,5,4.0728793450309,1,-0.939641437061175
"2290",66,"undammed","UBV",2021,95.00535,63.7993316125653,45993.2052899413,46067.847704276,53435.010982625,60618.728749012,67696.228913757,0,6,"216",0,45653.3241952934,52002.6453059178,57508.2804931341,62643.885084773,0.448212500534336,0.44223806583627,0.439283077899078,0.438086388596935,0,"2021.UBV.66",328,5,6,2,0,6,0,0,-0.939641437061175
"2291",66,"undammed","UBV",2021,95.00535,63.7993316125653,45993.2052899413,46067.847704276,53435.010982625,60618.728749012,67696.228913757,0,7,"217",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.66",328,5,7,2,0,7,0,0,-0.939641437061175
"2292",66,"undammed","UBV",2021,95.00535,63.7993316125653,45993.2052899413,46067.847704276,53435.010982625,60618.728749012,67696.228913757,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.UBV.66",328,5,8,2,0,8,0,0,-0.939641437061175
"2293",1,"dammed","UBV",2023,2213.4539,31.1359431746565,2488.49380369484,2507.0510152688,8549.293670574,14528.753430357,20477.577014888,2.26072006276547,5,"235",0,NA,NA,NA,NA,NA,NA,NA,NA,7.79558642332921,"2023.UBV.1",15,5,9,3,1,9,0,0,1.53759052904008
"2294",1,"dammed","UBV",2023,2213.4539,31.1359431746565,2488.49380369484,2507.0510152688,8549.293670574,14528.753430357,20477.577014888,2.26072006276547,6,"236",0,2481.65494794659,7681.79868328618,10765.1129711974,13255.6836983774,0.437248126374484,0.419550171599497,0.409467060940319,0.393535327554958,7.79558642332921,"2023.UBV.1",15,5,10,3,1,10,0,0,1.53759052904008
"2295",1,"dammed","UBV",2023,2213.4539,31.1359431746565,2488.49380369484,2507.0510152688,8549.293670574,14528.753430357,20477.577014888,2.26072006276547,7,"237",0,NA,NA,NA,NA,NA,NA,NA,NA,7.79558642332921,"2023.UBV.1",15,5,11,3,1,11,0,0,1.53759052904008
"2296",1,"dammed","UBV",2023,2213.4539,31.1359431746565,2488.49380369484,2507.0510152688,8549.293670574,14528.753430357,20477.577014888,2.26072006276547,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,7.79558642332921,"2023.UBV.1",15,5,12,3,1,12,0,0,1.53759052904008
"2297",1,"undammed","UBV",2023,2213.4539,31.0923702031507,3810.94290931523,3832.0588352527,9881.935813436,15845.212682553,21755.957827707,0,5,"235",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.1",15,5,9,3,0,9,0,0,-0.939641437061175
"2298",1,"undammed","UBV",2023,2213.4539,31.0923702031507,3810.94290931523,3832.0588352527,9881.935813436,15845.212682553,21755.957827707,0,6,"236",0,3784.0479474236,9195.49001357135,12780.9970327639,14757.7440076342,0.430522064409492,0.399880227017481,0.378998279393476,0.369200377155417,0,"2023.UBV.1",15,5,10,3,0,10,0,0,-0.939641437061175
"2299",1,"undammed","UBV",2023,2213.4539,31.0923702031507,3810.94290931523,3832.0588352527,9881.935813436,15845.212682553,21755.957827707,0,7,"237",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.1",15,5,11,3,0,11,0,0,-0.939641437061175
"2300",1,"undammed","UBV",2023,2213.4539,31.0923702031507,3810.94290931523,3832.0588352527,9881.935813436,15845.212682553,21755.957827707,0,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.1",15,5,12,3,0,12,0,0,-0.939641437061175
"2301",4,"dammed","UBV",2023,2213.4539,33.5428096358007,4448.50841443241,4458.802038982,9806.297608119,14793.810131747,19444.681287126,1.13675702075356,6,"236",0,4441.62401374368,9358.83312512566,12369.7512615129,13934.7558666454,0.468755788937273,0.417930256293565,0.383913040086676,0.372143097068454,4.54702808301424,"2023.UBV.4",42,5,10,3,1,10,0,0,0.505284281970562
"2302",4,"dammed","UBV",2023,2213.4539,33.5428096358007,4448.50841443241,4458.802038982,9806.297608119,14793.810131747,19444.681287126,1.13675702075356,7,"237",0,NA,NA,NA,NA,NA,NA,NA,NA,4.54702808301424,"2023.UBV.4",42,5,11,3,1,11,0,0,0.505284281970562
"2303",4,"dammed","UBV",2023,2213.4539,33.5428096358007,4448.50841443241,4458.802038982,9806.297608119,14793.810131747,19444.681287126,1.13675702075356,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,4.54702808301424,"2023.UBV.4",42,5,12,3,1,12,0,0,0.505284281970562
"2304",4,"undammed","UBV",2023,2213.4539,38.4830046928107,4628.98940950632,4639.05122597,10732.540639078,15765.993223426,20730.203651215,0,6,"236",0,4551.12599672804,10405.6760314941,13704.2451813642,15639.3269431619,0.475911176294692,0.429897734357904,0.392921340709582,0.375240380936113,0,"2023.UBV.4",42,5,10,3,0,10,0,0,-0.939641437061175
"2305",4,"undammed","UBV",2023,2213.4539,38.4830046928107,4628.98940950632,4639.05122597,10732.540639078,15765.993223426,20730.203651215,0,7,"237",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.4",42,5,11,3,0,11,0,0,-0.939641437061175
"2306",4,"undammed","UBV",2023,2213.4539,38.4830046928107,4628.98940950632,4639.05122597,10732.540639078,15765.993223426,20730.203651215,0,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.4",42,5,12,3,0,12,0,0,-0.939641437061175
"2307",5,"dammed","UBV",2023,1536.0673,35.9488304368755,3646.06784006953,3642.1611328747,9055.541031823,14291.251601213,19342.575774398,1.1417142934335,6,"236",157.550947564957,3280.96149217194,7731.94772216198,10882.197954664,12821.7378175324,0.401334383759307,0.385328575288854,0.359155261857381,0.345149084305355,4.566857173734,"2023.UBV.5",51,5,10,3,1,10,5.06607597740899,1,0.511585444541567
"2308",5,"dammed","UBV",2023,1536.0673,35.9488304368755,3646.06784006953,3642.1611328747,9055.541031823,14291.251601213,19342.575774398,1.1417142934335,7,"237",78.9341949175386,NA,NA,NA,NA,NA,NA,NA,NA,4.566857173734,"2023.UBV.5",51,5,11,3,1,11,4.3812037326521,1,0.511585444541567
"2309",5,"dammed","UBV",2023,1536.0673,35.9488304368755,3646.06784006953,3642.1611328747,9055.541031823,14291.251601213,19342.575774398,1.1417142934335,8,"238",157.550947564957,NA,NA,NA,NA,NA,NA,NA,NA,4.566857173734,"2023.UBV.5",51,5,12,3,1,12,5.06607597740899,1,0.511585444541567
"2310",5,"undammed","UBV",2023,1536.5099,36.8170413998715,4516.56147411466,4534.20321253,9575.689749264,14483.726005905,19245.806658061,0,6,"236",0,4368.34754303577,8607.28632247027,12196.117179721,14769.5048127118,0.458283349867773,0.439291407086242,0.417858248701421,0.404373811227343,0,"2023.UBV.5",51,5,10,3,0,10,0,0,-0.939641437061175
"2311",5,"undammed","UBV",2023,1536.5099,36.8170413998715,4516.56147411466,4534.20321253,9575.689749264,14483.726005905,19245.806658061,0,7,"237",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.5",51,5,11,3,0,11,0,0,-0.939641437061175
"2312",5,"undammed","UBV",2023,1536.5099,36.8170413998715,4516.56147411466,4534.20321253,9575.689749264,14483.726005905,19245.806658061,0,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.5",51,5,12,3,0,12,0,0,-0.939641437061175
"2313",6,"dammed","UBV",2023,1535.5385,40.5382452983987,4475.54878851771,4492.435258717,9831.080067297,15047.698887025,20147.029329103,1.13963287419953,6,"236",0,3864.76826327455,7932.3891271853,10949.5143429625,12818.7866044288,0.379837470155892,0.370116285531234,0.35348680094825,0.345697905793404,4.55853149679812,"2023.UBV.6",60,5,10,3,1,10,0,0,0.508939763777478
"2314",6,"dammed","UBV",2023,1535.5385,40.5382452983987,4475.54878851771,4492.435258717,9831.080067297,15047.698887025,20147.029329103,1.13963287419953,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,4.55853149679812,"2023.UBV.6",60,5,12,3,1,12,0,0,0.508939763777478
"2315",6,"undammed","UBV",2023,1535.8604,42.5234444622098,4346.94781920314,4359.053900573,10692.822083869,15759.15895029,20394.752331184,0,6,"236",0,4214.84005991618,8802.07622940961,10203.527345964,10335.275375815,0.369807300796376,0.350819131579434,0.339160627364889,0.338550001789289,0,"2023.UBV.6",60,5,10,3,0,10,0,0,-0.939641437061175
"2316",6,"undammed","UBV",2023,1535.8604,42.5234444622098,4346.94781920314,4359.053900573,10692.822083869,15759.15895029,20394.752331184,0,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.UBV.6",60,5,12,3,0,12,0,0,-0.939641437061175
"2317",7,"dammed","UBV",2023,1527.6534,32.0315054177682,3265.24246281385,3276.1591685559,9147.613374013,14636.726291415,19895.742022357,1.15356473272667,6,"236",0,3259.38153294582,8736.54040533328,11904.6028442383,12678.574757475,0.521980824320888,0.462676724288723,0.421513730451013,0.416407282721983,4.61425893090668,"2023.UBV.7",69,5,10,3,1,10,0,0,0.526648474022726
"2318",7,"dammed","UBV",2023,1527.6534,32.0315054177682,3265.24246281385,3276.1591685559,9147.613374013,14636.726291415,19895.742022357,1.15356473272667,7,"237",0,NA,NA,NA,NA,NA,NA,NA,NA,4.61425893090668,"2023.UBV.7",69,5,11,3,1,11,0,0,0.526648474022726
"2319",7,"dammed","UBV",2023,1527.6534,32.0315054177682,3265.24246281385,3276.1591685559,9147.613374013,14636.726291415,19895.742022357,1.15356473272667,8,"238",0,NA,NA,NA,NA,NA,NA,NA,NA,4.61425893090668,"2023.UBV.7",69,5,12,3,1,12,0,0,0.526648474022726
"2320",7,"undammed","UBV",2023,1527.8373,32.7902886132856,4944.70978617668,4953.66099942,11514.539557074,17323.82504906,22858.977961161,0,6,"236",0,5109.06932702158,10154.8895085952,12102.0060010424,13422.5573570102,0.491476324501028,0.426712414716248,0.401334044053911,0.396789030809466,0,"2023.UBV.7",69,5,10,3,0,10,0,0,-0.939641437061175
