date,value,model_no,location,version
1982-12-31,3.5902,1,1005000421,vPUB2025
1983-01-01,22.2526,1,1005000421,vPUB2025
1983-01-02,5.9788,1,1005000421,vPUB2025
1983-01-03,4.7393,1,1005000421,vPUB2025
1983-01-04,4.4752,1,1005000421,vPUB2025
1983-01-05,4.2869,1,1005000421,vPUB2025
1983-01-06,4.47,1,1005000421,vPUB2025
1983-01-07,3.7338,1,1005000421,vPUB2025
1983-01-08,2.8557,1,1005000421,vPUB2025
1983-01-09,2.7765,1,1005000421,vPUB2025
1983-01-10,1.7177,1,1005000421,vPUB2025
1983-01-11,1.7591,1,1005000421,vPUB2025
1983-01-12,2.1713,1,1005000421,vPUB2025
1983-01-13,2.0458,1,1005000421,vPUB2025
1983-01-14,1.5964,1,1005000421,vPUB2025
1983-01-15,1.7154,1,1005000421,vPUB2025
1983-01-16,1.5569,1,1005000421,vPUB2025
1983-01-17,1.3399,1,1005000421,vPUB2025
1983-01-18,1.3618,1,1005000421,vPUB2025
1983-01-19,1.4506,1,1005000421,vPUB2025
1983-01-20,1.5042,1,1005000421,vPUB2025
1983-01-21,1.6196,1,1005000421,vPUB2025
1983-01-22,1.7714,1,1005000421,vPUB2025
1983-01-23,1.8395,1,1005000421,vPUB2025
1983-01-24,1.8567,1,1005000421,vPUB2025
1983-01-25,1.6719,1,1005000421,vPUB2025
1983-01-26,1.6836,1,1005000421,vPUB2025
1983-01-27,1.9818,1,1005000421,vPUB2025
1983-01-28,3.3975,1,1005000421,vPUB2025
1983-01-29,3.5709,1,1005000421,vPUB2025
1983-01-30,2.8287,1,1005000421,vPUB2025
1983-01-31,2.2522,1,1005000421,vPUB2025
1983-02-01,2.5484,1,1005000421,vPUB2025
1983-02-02,2.9611,1,1005000421,vPUB2025
1983-02-03,2.8603,1,1005000421,vPUB2025
1983-02-04,2.7048,1,1005000421,vPUB2025
1983-02-05,2.9197,1,1005000421,vPUB2025
1983-02-06,2.8933,1,1005000421,vPUB2025
1983-02-07,2.8522,1,1005000421,vPUB2025
1983-02-08,2.9325,1,1005000421,vPUB2025
1983-02-09,3.2522,1,1005000421,vPUB2025
1983-02-10,4.3643,1,1005000421,vPUB2025
1983-02-11,4.7796,1,1005000421,vPUB2025
1983-02-12,5.6147,1,1005000421,vPUB2025
1983-02-13,6.6782,1,1005000421,vPUB2025
1983-02-14,7.1226,1,1005000421,vPUB2025
1983-02-15,10.4094,1,1005000421,vPUB2025
1983-02-16,18.2871,1,1005000421,vPUB2025
1983-02-17,32.6853,1,1005000421,vPUB2025
1983-02-18,41.4081,1,1005000421,vPUB2025
1983-02-19,43.8376,1,1005000421,vPUB2025
1983-02-20,55.3195,1,1005000421,vPUB2025
1983-02-21,59.0237,1,1005000421,vPUB2025
1983-02-22,67.3329,1,1005000421,vPUB2025
1983-02-23,77.2794,1,1005000421,vPUB2025
1983-02-24,88.5582,1,1005000421,vPUB2025
1983-02-25,95.7304,1,1005000421,vPUB2025
1983-02-26,105.906,1,1005000421,vPUB2025
1983-02-27,111.6088,1,1005000421,vPUB2025
1983-02-28,119.237,1,1005000421,vPUB2025
1983-03-01,121.4355,1,1005000421,vPUB2025
1983-03-02,134.2727,1,1005000421,vPUB2025
1983-03-03,146.6439,1,1005000421,vPUB2025
1983-03-04,163.456,1,1005000421,vPUB2025
1983-03-05,163.7031,1,1005000421,vPUB2025
1983-03-06,166.63,1,1005000421,vPUB2025
1983-03-07,156.236,1,1005000421,vPUB2025
1983-03-08,151.7561,1,1005000421,vPUB2025
1983-03-09,139.9602,1,1005000421,vPUB2025
1983-03-10,136.6428,1,1005000421,vPUB2025
1983-03-11,146.8391,1,1005000421,vPUB2025
1983-03-12,164.7218,1,1005000421,vPUB2025
1983-03-13,154.1732,1,1005000421,vPUB2025
1983-03-14,196.4615,1,1005000421,vPUB2025
1983-03-15,196.4918,1,1005000421,vPUB2025
1983-03-16,206.5293,1,1005000421,vPUB2025
1983-03-17,208.6653,1,1005000421,vPUB2025
1983-03-18,193.3799,1,1005000421,vPUB2025
1983-03-19,176.4923,1,1005000421,vPUB2025
1983-03-20,154.9437,1,1005000421,vPUB2025
1983-03-21,140.8881,1,1005000421,vPUB2025
1983-03-22,132.723,1,1005000421,vPUB2025
1983-03-23,125.7684,1,1005000421,vPUB2025
1983-03-24,122.762,1,1005000421,vPUB2025
1983-03-25,119.6524,1,1005000421,vPUB2025
1983-03-26,109.1794,1,1005000421,vPUB2025
1983-03-27,108.4788,1,1005000421,vPUB2025
1983-03-28,115.8914,1,1005000421,vPUB2025
1983-03-29,129.7783,1,1005000421,vPUB2025
1983-03-30,152.8973,1,1005000421,vPUB2025
1983-03-31,162.1072,1,1005000421,vPUB2025
1983-04-01,158.1041,1,1005000421,vPUB2025
1983-04-02,167.7649,1,1005000421,vPUB2025
1983-04-03,161.8241,1,1005000421,vPUB2025
1983-04-04,137.9151,1,1005000421,vPUB2025
1983-04-05,120.7437,1,1005000421,vPUB2025
1983-04-06,116.1034,1,1005000421,vPUB2025
1983-04-07,114.9244,1,1005000421,vPUB2025
1983-04-08,114.639,1,1005000421,vPUB2025
1983-04-09,116.2828,1,1005000421,vPUB2025
1983-04-10,117.2887,1,1005000421,vPUB2025
1983-04-11,117.0437,1,1005000421,vPUB2025
1983-04-12,116.2852,1,1005000421,vPUB2025
1983-04-13,118.003,1,1005000421,vPUB2025
1983-04-14,120.0095,1,1005000421,vPUB2025
1983-04-15,122.3695,1,1005000421,vPUB2025
1983-04-16,118.3883,1,1005000421,vPUB2025
1983-04-17,116.6132,1,1005000421,vPUB2025
1983-04-18,116.6242,1,1005000421,vPUB2025
1983-04-19,117.2801,1,1005000421,vPUB2025
1983-04-20,119.1266,1,1005000421,vPUB2025
1983-04-21,122.0117,1,1005000421,vPUB2025
1983-04-22,120.7971,1,1005000421,vPUB2025
1983-04-23,116.5488,1,1005000421,vPUB2025
1983-04-24,113.8622,1,1005000421,vPUB2025
1983-04-25,110.8833,1,1005000421,vPUB2025
1983-04-26,108.8377,1,1005000421,vPUB2025
1983-04-27,103.9785,1,1005000421,vPUB2025
1983-04-28,102.0613,1,1005000421,vPUB2025
1983-04-29,101.4984,1,1005000421,vPUB2025
1983-04-30,98.8855,1,1005000421,vPUB2025
1983-05-01,98.5189,1,1005000421,vPUB2025
1983-05-02,98.1278,1,1005000421,vPUB2025
1983-05-03,95.2924,1,1005000421,vPUB2025
1983-05-04,90.624,1,1005000421,vPUB2025
1983-05-05,88.3873,1,1005000421,vPUB2025
1983-05-06,87.1285,1,1005000421,vPUB2025
1983-05-07,86.9462,1,1005000421,vPUB2025
1983-05-08,96.6396,1,1005000421,vPUB2025
1983-05-09,98.8185,1,1005000421,vPUB2025
1983-05-10,89.7986,1,1005000421,vPUB2025
1983-05-11,79.7814,1,1005000421,vPUB2025
1983-05-12,89.3483,1,1005000421,vPUB2025
1983-05-13,85.4126,1,1005000421,vPUB2025
1983-05-14,81.0548,1,1005000421,vPUB2025
1983-05-15,87.8366,1,1005000421,vPUB2025
1983-05-16,83.6047,1,1005000421,vPUB2025
1983-05-17,83.5224,1,1005000421,vPUB2025
1983-05-18,94.6172,1,1005000421,vPUB2025
1983-05-19,108.0053,1,1005000421,vPUB2025
1983-05-20,117.1258,1,1005000421,vPUB2025
1983-05-21,124.5756,1,1005000421,vPUB2025
1983-05-22,127.55,1,1005000421,vPUB2025
1983-05-23,124.0399,1,1005000421,vPUB2025
1983-05-24,112.0639,1,1005000421,vPUB2025
1983-05-25,102.5038,1,1005000421,vPUB2025
1983-05-26,97.2817,1,1005000421,vPUB2025
1983-05-27,93.0053,1,1005000421,vPUB2025
1983-05-28,88.691,1,1005000421,vPUB2025
1983-05-29,83.2424,1,1005000421,vPUB2025
1983-05-30,78.5276,1,1005000421,vPUB2025
1983-05-31,75.1757,1,1005000421,vPUB2025
