system:index,Input_FID,dam_count_all,dam_count_anthro,dam_count_confident,.geo
00000000000000000cd6,9452,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83413261420235,47.93487190391758],[-106.83409202780828,47.934850217669755],[-106.8340648708026,47.93483722435828],[-106.83398093596541,47.934905599196256],[-106.83398112730995,47.934910073360676],[-106.83399465742319,47.934918751162414],[-106.83400857024016,47.9349363772962],[-106.83407584043752,47.93495761928498],[-106.834089222514,47.93496189403726],[-106.83416672464567,47.93489813605293],[-106.83413261420235,47.93487190391758]]]}"
00000000000000000cd8,9453,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83422151628363,47.93494190738377],[-106.83420059646339,47.93491547581706],[-106.83416672464567,47.93489813605293],[-106.834089222514,47.93496189403726],[-106.8341434832745,47.93499231407888],[-106.83415730563439,47.935005450872914],[-106.83418445260703,47.93502294870483],[-106.83426210290847,47.934963593609254],[-106.83422151628363,47.93494190738377]]]}"
00000000000000000ce3,9454,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8343167466908,47.93500296188895],[-106.83426896169087,47.934967996035134],[-106.83426210290847,47.934963593609254],[-106.83418445260703,47.93502294870483],[-106.83419789225758,47.935027137151984],[-106.83421885539813,47.935053639900616],[-106.83427983121894,47.93508840639149],[-106.83436386703077,47.935020015879864],[-106.8343167466908,47.93500296188895]]]}"
00000000000000000ce0,9455,0,0,0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-106.83436399536406,47.93502451398672],[-106.83436383742863,47.93502005016018]]},{""type"":""Polygon"",""coordinates"":[[[-106.83442503443477,47.935059256426634],[-106.83436395763137,47.93502450522039],[-106.83427983121894,47.93508840639149],[-106.83430722724944,47.93511029209854],[-106.83437501886873,47.93514938987149],[-106.83445918862658,47.935085559666334],[-106.83445909801497,47.93508107032093],[-106.83442503443477,47.935059256426634]]]}]}"
00000000000000000ce4,9456,0,0,0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-106.83447675275521,47.93520583268948],[-106.8344769107014,47.935210296515585]]},{""type"":""Polygon"",""coordinates"":[[[-106.83454037290693,47.935124427489015],[-106.83448030018101,47.93511646543433],[-106.83445918862658,47.935085559666334],[-106.83437501886873,47.93514938987149],[-106.83442237411164,47.93517098918645],[-106.83443647868086,47.93519308952115],[-106.83447678377536,47.93520581220388],[-106.8345673863675,47.93513736476725],[-106.83454037290693,47.935124427489015]]]}]}"
00000000000000000cd7,9457,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83465494622341,47.9351717017429],[-106.83458076863872,47.935141639460916],[-106.8345673863675,47.93513736476725],[-106.83447687438789,47.93521030156],[-106.83455743737083,47.93523132865063],[-106.83458473295823,47.9352532294983],[-106.83459821606553,47.935257489029375],[-106.83466223533789,47.935189470751865],[-106.83465494622341,47.9351717017429]]]}"
00000000000000000cd3,9458,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83475008772255,47.93522826668703],[-106.83467614866689,47.93520709686763],[-106.83466223533789,47.935189470751865],[-106.83459821606553,47.935257489029375],[-106.83465228654323,47.93528343473388],[-106.83467968304271,47.93530532040483],[-106.83469325683181,47.93531406928994],[-106.83478376888431,47.935241132146416],[-106.83475008772255,47.93522826668703]]]}"
00000000000000000ced,9459,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8348721425878,47.93529778398199],[-106.83481059114193,47.93524959518935],[-106.83478376888431,47.935241132146416],[-106.83469325683181,47.93531406928994],[-106.8347202705244,47.93532700656641],[-106.83474766711485,47.93534889223398],[-106.83476124094548,47.93535764111576],[-106.8347817312593,47.93537070612092],[-106.83488562578817,47.93530204347404],[-106.8348721425878,47.93529778398199]]]}"
00000000000000000ce7,9460,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83493993556375,47.93533688146294],[-106.8349061635402,47.93531952667543],[-106.83489253214445,47.93531086411653],[-106.83488562578817,47.93530204347404],[-106.8347817312593,47.93537070612092],[-106.83478844615337,47.93537505258236],[-106.83482246709033,47.93539679533803],[-106.83484285666871,47.935409875507396],[-106.83487638987606,47.93541833789562],[-106.83489692768035,47.93543582113667],[-106.83497419134927,47.93536316947056],[-106.83493993556375,47.93533688146294]]]}"
00000000000000000cea,9461,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83506899860774,47.93541520411406],[-106.83501492739776,47.93538925859684],[-106.83497419134927,47.93536316947056],[-106.83489692768035,47.93543582113667],[-106.8349175087781,47.93545337550481],[-106.83497796536298,47.93547028572884],[-106.83500517081738,47.93548769716551],[-106.83508229042624,47.93541498938309],[-106.83506899860774,47.93541520411406]]]}"
00000000000000000ce9,9462,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83516995269635,47.93544931086242],[-106.83513646255264,47.935440919702884],[-106.83510925702775,47.93542350832078],[-106.83508229042624,47.93541498938309],[-106.83500517081738,47.93548769716551],[-106.83502575201817,47.93550525152535],[-106.83510583269357,47.935517344984746],[-106.83512632329213,47.9355304099493],[-106.83519701006716,47.93546231915431],[-106.83516995269635,47.93544931086242]]]}"
00000000000000000cd2,9463,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83528491160368,47.935505533012766],[-106.83526452171702,47.93549245292093],[-106.83522402419403,47.93547525631506],[-106.83519701006716,47.93546231915431],[-106.83512632329213,47.9355304099493],[-106.83513989733301,47.93553915880276],[-106.83523446650459,47.93558230096141],[-106.835305301509,47.93551861310308],[-106.83528491160368,47.935505533012766]]]}"
00000000000000000ceb,9464,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83537386170126,47.93557560727054],[-106.835305301509,47.93551861310308],[-106.83523446650459,47.93558230096141],[-106.83524794990262,47.93558656042088],[-106.83527524635366,47.935608461199934],[-106.83531555255993,47.93562118360431],[-106.83533604333522,47.93563424854572],[-106.8354006845089,47.935584070189236],[-106.83537386170126,47.93557560727054]]]}"
00000000000000000cef,9465,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8354616156271,47.93561441795338],[-106.8354006845089,47.935584070189236],[-106.83533604333522,47.93563424854572],[-106.83537000750755,47.93565607749237],[-106.8353903975401,47.935669157599186],[-106.83541760345295,47.93568656897398],[-106.83545776160729,47.935694888234245],[-106.83550173046339,47.93562266605877],[-106.8354616156271,47.93561441795338]]]}"
00000000000000000c9a,9466,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8356026859955,47.93565677245197],[-106.83551521394759,47.93562692548189],[-106.83550173046339,47.93562266605877],[-106.83545776160729,47.935694888234245],[-106.83557162617261,47.93571983146066],[-106.83558510970981,47.935724090880576],[-106.83562273635522,47.93566097518986],[-106.8356026859955,47.93565677245197]]]}"
00000000000000000cf5,9467,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83570992636517,47.9356818584597],[-106.83568300253056,47.935673410787174],[-106.83562273635522,47.93566097518986],[-106.83558510970981,47.935724090880576],[-106.83560521762014,47.93572820733079],[-106.83564537594697,47.935736526514965],[-106.83568549103784,47.935744774556554],[-106.83571226664509,47.93574881913674],[-106.83575008471452,47.935690177592164],[-106.83570992636517,47.9356818584597]]]}"
00000000000000000ccf,9468,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83583098044762,47.93572458562376],[-106.83580387497896,47.935707159192084],[-106.83579024310015,47.93569849670828],[-106.83575008471452,47.935690177592164],[-106.83571226664509,47.93574881913674],[-106.835752425067,47.93575713827708],[-106.83580668932217,47.93578755775572],[-106.83582707967825,47.935800637794735],[-106.83587123971833,47.93573288953917],[-106.83583098044762,47.93572458562376]]]}"
00000000000000000cc8,9469,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83591787432124,47.93573666251805],[-106.83587123971833,47.93573288953917],[-106.83582707967825,47.935800637794735],[-106.83584080237956,47.93581378969179],[-106.83590835893375,47.9358439942945],[-106.83599267754158,47.93578456498592],[-106.8359924859562,47.93578009075653],[-106.83591787432124,47.93573666251805]]]}"
00000000000000000cd0,9470,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83608062480484,47.93582784944812],[-106.83604709049955,47.93581938744122],[-106.83599267754158,47.93578456498592],[-106.83590835893375,47.9358439942945],[-106.83595648730815,47.93588783718319],[-106.83597044495968,47.935905534447556],[-106.83599707673264,47.93590952299895],[-106.83609453924244,47.93584547554645],[-106.83608062480484,47.93582784944812]]]}"
00000000000000000cf3,9471,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8362206445116,47.93583899541884],[-106.83618820651172,47.935861812313405],[-106.83612217656082,47.93587625351685],[-106.83609453924244,47.93584547554645],[-106.83599707673264,47.93590952299895],[-106.83603056781347,47.93591791391042],[-106.83605815758142,47.93594427365541],[-106.8361253315069,47.935965529676814],[-106.83622789133175,47.93585669338572],[-106.8362206445116,47.93583899541884]]]}"
00000000000000000d31,9472,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83625504050713,47.935874190863],[-106.83622789133175,47.93585669338572],[-106.8361253315069,47.935965529676814],[-106.83613881527964,47.935969789033194],[-106.83624571759772,47.93598599717962],[-106.83629241027468,47.93598968368431],[-106.83629888639184,47.93598513754608],[-106.83625504050713,47.935874190863]]]}"
00000000000000000d38,9473,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83625504050713,47.935874190863],[-106.83629888639184,47.93598513754608],[-106.83633814056948,47.93596665177968],[-106.83639611402123,47.93591654432885],[-106.83639520907948,47.93588973968716],[-106.83625504050713,47.935874190863]]]}"
00000000000000000cb4,9474,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83628590794595,47.93580665723589],[-106.8362206445116,47.93583899541884],[-106.83622789133175,47.93585669338572],[-106.83625504050713,47.935874190863],[-106.83639520907948,47.93588973968716],[-106.8364008710665,47.935862878330674],[-106.83640024859467,47.93584503735212],[-106.83641954272811,47.93582683842801],[-106.83642520468482,47.93579997710329],[-106.83628590794595,47.93580665723589]]]}"
00000000000000000cd1,9475,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83666230349411,47.93573812621535],[-106.83658145378152,47.93570813717897],[-106.83630252075261,47.935712620343224],[-106.83628590794595,47.93580665723589],[-106.83642520468482,47.93579997710329],[-106.83642395971306,47.93576429519634],[-106.83642305474335,47.93573749063392],[-106.83646893306867,47.93571886188272],[-106.8365019933921,47.93571388588668],[-106.83651556803409,47.93572263456149],[-106.83657583522304,47.93573506958819],[-106.83666959382154,47.935755895234536],[-106.83668927117388,47.93574664473539],[-106.83669570395163,47.93574202746757],[-106.83666230349411,47.93573812621535]]]}"
00000000000000000cce,9476,0,0,0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-106.83657486777456,47.93570825072896],[-106.8365815104561,47.93570814446719]]},{""type"":""Polygon"",""coordinates"":[[[-106.83651466299514,47.93569583002312],[-106.83648741294496,47.935678347851805],[-106.8364478190846,47.93568795625571],[-106.83640847437806,47.93570195256891],[-106.83640804353439,47.93568858586472],[-106.8364200906719,47.935652689109546],[-106.836419276545,47.93563037398913],[-106.83641889326724,47.935621425561614],[-106.83629936533283,47.93562334463427],[-106.8363143763622,47.93567224936378],[-106.83630252075261,47.935712620343224],[-106.83657493014054,47.935708265045086],[-106.83651466299514,47.93569583002312]]]}]}"
00000000000000000cc6,9477,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83628272624456,47.935529809776796],[-106.83627706425516,47.935556670954725],[-106.83629936533283,47.93562334463427],[-106.83641889326724,47.935621425561614],[-106.8364175574443,47.93558125439624],[-106.83641592918757,47.935536624226145],[-106.83628272624456,47.935529809776796]]]}"
00000000000000000cbe,9478,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83628638683308,47.93544486556443],[-106.83628272624456,47.935529809776796],[-106.83641592918757,47.935536624226145],[-106.83641564670236,47.935527660644155],[-106.83641920619843,47.935442731608354],[-106.83628638683308,47.93544486556443]]]}"
00000000000000000cc9,9479,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83628970740851,47.935351044234366],[-106.83628638683308,47.93544486556443],[-106.83641920619843,47.935442731608354],[-106.8364235322234,47.93537569947751],[-106.83642953408575,47.935357715642915],[-106.83628970740851,47.935351044234366]]]}"
00000000000000000cc7,9480,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.836306319884,47.93525700817147],[-106.8363145723716,47.93530149509172],[-106.83628970740851,47.935351044234366],[-106.83642953408575,47.935357715642915],[-106.83643572758473,47.93534420600354],[-106.83643476506668,47.93531748795381],[-106.83643976111458,47.9352727149872],[-106.836306319884,47.93525700817147]]]}"
00000000000000000cc1,9481,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83635633203424,47.93516687362223],[-106.83630584579315,47.93524357045504],[-106.836306319884,47.93525700817147],[-106.83643976111458,47.9352727149872],[-106.83644451792118,47.93521904965585],[-106.8364577190164,47.93521434538334],[-106.83647028764679,47.935196304873756],[-106.83635633203424,47.93516687362223]]]}"
00000000000000000cc2,9482,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83643282694327,47.9350763245447],[-106.83639429704284,47.93511263555973],[-106.83635633203424,47.93516687362223],[-106.83647028764679,47.935196304873756],[-106.8365084442261,47.93514654090958],[-106.83653459718968,47.93513274448462],[-106.83643282694327,47.9350763245447]]]}"
00000000000000000cbf,9483,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8365302435765,47.93501220661541],[-106.83643921202918,47.935067289144946],[-106.83643282694327,47.9350763245447],[-106.83653459718968,47.93513274448462],[-106.83654750580487,47.93512358120878],[-106.83655998350136,47.935101051381885],[-106.83657893711612,47.93507397549051],[-106.83661171434147,47.93506003603272],[-106.8365302435765,47.93501220661541]]]}"
00000000000000000cc0,9484,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83664114352027,47.93495234788079],[-106.83663471088676,47.93495696507134],[-106.83658216596153,47.93497566551199],[-106.83654329621248,47.93500309931674],[-106.8365302435765,47.93501220661541],[-106.83661171434147,47.93506003603272],[-106.83664449155398,47.935046096567824],[-106.83670312914987,47.9350139016685],[-106.83664114352027,47.93495234788079]]]}"
00000000000000000cc3,9485,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83675232581545,47.93490145256213],[-106.83673903393677,47.93490166752339],[-106.83664114352027,47.93495234788079],[-106.83670312914987,47.9350139016685],[-106.83674866645553,47.93498639587548],[-106.83681450332426,47.934967480368215],[-106.83675232581545,47.93490145256213]]]}"
00000000000000000cc5,9486,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83687723085453,47.934863708672886],[-106.83687060654971,47.93486385172459],[-106.83685769806355,47.93487301499489],[-106.83677856947588,47.9348921454601],[-106.83675232581545,47.93490145256213],[-106.83681450332426,47.934967480368215],[-106.83683427113749,47.93496271931575],[-106.83689991628093,47.93493932960659],[-106.83693940861824,47.93492973634393],[-106.83687723085453,47.934863708672886]]]}"
00000000000000000cbb,9487,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83699527214225,47.934817215381095],[-106.83689009169885,47.9348501272105],[-106.83687723085453,47.934863708672886],[-106.83693940861824,47.93492973634393],[-106.8369525088269,47.934925047202924],[-106.83705159707702,47.93490562963613],[-106.83699527214225,47.934817215381095]]]}"
00000000000000000cba,9488,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83712017698909,47.934779471242095],[-106.83704114929505,47.93479858671544],[-106.83699527214225,47.934817215381095],[-106.83705159707702,47.93490562963613],[-106.8370910894069,47.93489603631755],[-106.83715720887189,47.93488608407371],[-106.83717030906969,47.93488139490722],[-106.83712017698909,47.934779471242095]]]}"
00000000000000000ccb,9489,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83724580546804,47.934759552383056],[-106.83723918115533,47.934759695460066],[-106.83721922166993,47.93475998244007],[-106.83712017698909,47.934779471242095],[-106.83717030906969,47.93488139490722],[-106.83720975372162,47.934867383352845],[-106.8372296699877,47.93486702524855],[-106.8373080749567,47.9348300689763],[-106.83724580546804,47.934759552383056]]]}"
00000000000000000cb8,9490,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83734335495735,47.934699994479224],[-106.83732392747571,47.93471363274657],[-106.8372784816115,47.934745627960574],[-106.83724580546804,47.934759552383056],[-106.8373080749567,47.9348300689763],[-106.8373277517788,47.93482081852423],[-106.83738053600779,47.93481101005956],[-106.83740677963303,47.93480170280308],[-106.83743979607993,47.934796655463266],[-106.83734335495735,47.934699994479224]]]}"
00000000000000000cb3,9491,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83744057820559,47.93463140200797],[-106.83742747809293,47.93463609118664],[-106.83736307940104,47.9346951622209],[-106.83734335495735,47.934699994479224],[-106.83743979607993,47.934796655463266],[-106.83747276482343,47.93478718992868],[-106.8375509778073,47.93474575938741],[-106.83744057820559,47.93463140200797]]]}"
00000000000000000cb2,9492,1,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83747920778642,47.93459507576564],[-106.83746610768615,47.934599764945986],[-106.83745363061047,47.93462229465809],[-106.83744057820559,47.93463140200797],[-106.8375509778073,47.93474575938741],[-106.83755755442247,47.93474119810882],[-106.83764733838616,47.934650433802595],[-106.83765981538305,47.934627904055205],[-106.83747920778642,47.93459507576564]]]}"
00000000000000000c54,9493,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83764274147005,47.93452100492121],[-106.83750344783573,47.93452768657537],[-106.8375051684899,47.93457680511658],[-106.83747920778642,47.93459507576564],[-106.83765981538305,47.934627904055205],[-106.83767138642291,47.93457857038627],[-106.83764274147005,47.93452100492121]]]}"
00000000000000000cb0,9494,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83763564257372,47.93450771051725],[-106.83760714624914,47.93445454810023],[-106.83760604855387,47.93442327014172],[-106.8374741369133,47.93445220950369],[-106.837474611453,47.934465646998945],[-106.83748852633038,47.93448327242371],[-106.83750325605578,47.934523212461826],[-106.83750344783573,47.93452768657537],[-106.83764274147005,47.93452100492121],[-106.83763564257372,47.93450771051725]]]}"
00000000000000000cb1,9495,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83757841049389,47.934392493474704],[-106.83753014679877,47.93434409228971],[-106.83751651471573,47.93433543028239],[-106.83742544209402,47.93439044185129],[-106.83747323110872,47.93442540564709],[-106.8374741369133,47.93445220950369],[-106.83760604855387,47.93442327014172],[-106.83760590003614,47.934418867161135],[-106.83757841049389,47.934392493474704]]]}"
00000000000000000cb9,9496,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83750975619266,47.93433101298376],[-106.83746906602326,47.93430934363352],[-106.83745495943933,47.934287244169504],[-106.83742775289458,47.934269833854714],[-106.83733005616337,47.93432498834722],[-106.83735745443293,47.93434687280782],[-106.83737784495791,47.9343599521521],[-106.83739141947976,47.93436870047902],[-106.83742544209402,47.93439044185129],[-106.83751651471573,47.93433543028239],[-106.83750975619266,47.93433101298376]]]}"
00000000000000000cb5,9497,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83734585072386,47.93420863954792],[-106.83733894376854,47.934199819283386],[-106.83724124719969,47.93425497360744],[-106.83727555228704,47.934285678350044],[-106.83733005616337,47.93432498834722],[-106.83742775289458,47.934269833854714],[-106.83734585072386,47.93420863954792]]]}"
00000000000000000cb6,9498,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83731807885954,47.934173302542966],[-106.83730416419156,47.93415567719307],[-106.83728986602503,47.93412910368488],[-106.83715833916544,47.934166990584934],[-106.83718578485164,47.93419329316872],[-106.8371997427312,47.93421098967345],[-106.8372272892793,47.93423727709482],[-106.83724124719969,47.93425497360744],[-106.83733894376854,47.934199819283386],[-106.83731807885954,47.934173302542966]]]}"
00000000000000000cbc,9499,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83726861327348,47.93408929180976],[-106.83724074079541,47.93405397002989],[-106.83712173893086,47.93407374548783],[-106.83712874658659,47.93408255057806],[-106.83713046677676,47.93413166871819],[-106.83715833916544,47.934166990584934],[-106.83728986602503,47.93412910368488],[-106.83726861327348,47.93408929180976]]]}"
00000000000000000cac,9500,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83720542952624,47.93399647693332],[-106.8371908920686,47.933961011306444],[-106.83707923836275,47.933998468754474],[-106.83710044315235,47.93403386248838],[-106.83712173893086,47.93407374548783],[-106.83724074079541,47.93405397002989],[-106.83720542952624,47.93399647693332]]]}"
00000000000000000caa,9501,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83718340996792,47.933938768874555],[-106.83712828397337,47.93388161877486],[-106.83703648872988,47.93391880433638],[-106.83705721903175,47.93394076065884],[-106.83707223073661,47.93398966367408],[-106.83707923836275,47.933998468754474],[-106.8371908920686,47.933961011306444],[-106.83718340996792,47.933938768874555]]]}"
00000000000000000cbd,9502,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83711451798413,47.93386839642653],[-106.83707901537596,47.93380642942429],[-106.8370789677055,47.933802011322854],[-106.83697379020687,47.933834922528206],[-106.83698736439109,47.93384367083258],[-106.83701581597153,47.93389676172431],[-106.83703648872988,47.93391880433638],[-106.83712828397337,47.93388161877486],[-106.83711451798413,47.93386839642653]]]}"
00000000000000000cc4,9503,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83695671853661,47.93372802484219],[-106.83695067396489,47.933745937010194],[-106.8369603069604,47.93383066345008],[-106.83697379020687,47.933834922528206],[-106.8370789677055,47.933802011322854],[-106.83709043828229,47.93375269366807],[-106.83695671853661,47.93372802484219]]]}"
00000000000000000ca9,9504,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83700015060484,47.93364245383102],[-106.83698066615207,47.93365617803176],[-106.83696928641848,47.93370998480081],[-106.83695671853661,47.93372802484219],[-106.83709043828229,47.93375269366807],[-106.8371011949912,47.933681046621324],[-106.83710757968817,47.93367201142892],[-106.83700015060484,47.93364245383102]]]}"
00000000000000000cab,9505,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83707035709065,47.933560927003015],[-106.83705149555716,47.93359249138235],[-106.8370259189593,47.93361970962275],[-106.83700662624844,47.93363790786185],[-106.83700015060484,47.93364245383102],[-106.83710757968817,47.93367201142892],[-106.83712687239124,47.933653813157854],[-106.83716511753443,47.9336085396734],[-106.83717797783345,47.933594958513396],[-106.83707035709065,47.933560927003015]]]}"
00000000000000000ca7,9506,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83715404647735,47.933483659284164],[-106.83713475387864,47.93350185749863],[-106.83712180265363,47.93351094942889],[-106.8370893095415,47.93353385184062],[-106.83707035709065,47.933560927003015],[-106.83717797783345,47.933594958513396],[-106.83721665406152,47.933563051205645],[-106.83722932257847,47.93354499602054],[-106.83724261404191,47.93354478100759],[-106.83715404647735,47.933483659284164]]]}"
00000000000000000ca8,9507,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83725130972003,47.933415139810506],[-106.83723844950615,47.933428720931296],[-106.83722554159228,47.933437883984176],[-106.83718000641038,47.93346538913205],[-106.83715404647735,47.933483659284164],[-106.83724261404191,47.93354478100759],[-106.8372750496124,47.933521964833126],[-106.83732039308222,47.93348998558344],[-106.83733340179425,47.933480807337595],[-106.83725130972003,47.933415139810506]]]}"
00000000000000000cad,9508,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83735562801519,47.93335984334974],[-106.83734233660158,47.9333600583763],[-106.83729665305795,47.93338316064091],[-106.83726440938146,47.93341045077711],[-106.83725130972003,47.933415139810506],[-106.83733340179425,47.933480807337595],[-106.83737226959992,47.93345337406392],[-106.8373982294676,47.93343510386514],[-106.8374239975383,47.93341235964785],[-106.83735562801519,47.93335984334974]]]}"
00000000000000000ca3,9509,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83745323105292,47.933300200741506],[-106.83742055623867,47.93331412480355],[-106.8373686799488,47.933350736245536],[-106.83735562801519,47.93335984334974],[-106.8374239975383,47.93341235964785],[-106.83745624115811,47.93338506945855],[-106.837489639909,47.933388970302],[-106.8375025477784,47.933379807223396],[-106.83752850756542,47.93336153701727],[-106.8375283590484,47.93335713412624],[-106.83745323105292,47.933300200741506]]]}"
00000000000000000ca4,9510,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83756421628624,47.93324483222715],[-106.8375119663621,47.933267991334326],[-106.83747275850993,47.93328654766758],[-106.83745323105292,47.933300200741506],[-106.8375283590484,47.93335713412624],[-106.83756775877231,47.933343051754576],[-106.83762630232692,47.933306368241446],[-106.83756421628624,47.93324483222715]]]}"
00000000000000000c9c,9511,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.8376886845341,47.93319372257483],[-106.83763609435161,47.93320800484694],[-106.83756421628624,47.93324483222715],[-106.83762630232692,47.933306368241446],[-106.8376849368247,47.933274173896436],[-106.8377381935975,47.93327780276495],[-106.8376886845341,47.93319372257483]]]}"
00000000000000000caf,9512,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83780067627545,47.93316514192428],[-106.83777447710551,47.93317452008783],[-106.83773522609572,47.93319300537014],[-106.8376886845341,47.93319372257483],[-106.8377381935975,47.93327780276495],[-106.83777806792916,47.933277157514325],[-106.83786928605207,47.93322654974196],[-106.83780067627545,47.93316514192428]]]}"
00000000000000000c9e,9513,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83782966890651,47.93304409144863],[-106.83782409954318,47.9330754405546],[-106.83785840435087,47.93310614440135],[-106.837820443201,47.93316038085615],[-106.83780067627545,47.93316514192428],[-106.83786928605207,47.93322654974196],[-106.8379149215586,47.93319902923406],[-106.83794150443973,47.93319859902078],[-106.83798732201649,47.93318005682739],[-106.83782966890651,47.93304409144863]]]}"
00000000000000000c9f,9514,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83800945492527,47.93305460428731],[-106.83797687139861,47.933073017624395],[-106.8379572963515,47.93308225270276],[-106.83789083936003,47.93308332822538],[-106.83786363330022,47.93306591842387],[-106.8378693511911,47.93303897218431],[-106.83783126356086,47.93290115751817],[-106.83781749753834,47.9328879355201],[-106.8377309338625,47.93288489513387],[-106.83774460880502,47.93289362800154],[-106.83779201285708,47.93291964271895],[-106.83780803229008,47.9329953325655],[-106.83782947707584,47.933039617464374],[-106.83782966890651,47.93304409144863],[-106.83798732201649,47.93318005682739],[-106.83807197325145,47.93312950578993],[-106.83809154832183,47.933120270679254],[-106.83800945492527,47.93305460428731]]]}"
00000000000000000c9b,9515,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.83782416483227,47.9328878635371],[-106.83781749753834,47.9328879355201],[-106.83783126356086,47.93290115751817],[-106.83782416483227,47.9328878635371]]],[[[-106.83811372412355,47.93299488939007],[-106.83808128925163,47.933017705599035],[-106.83800945492527,47.93305460428731],[-106.83809154832183,47.933120270679254],[-106.83809802381485,47.93311572468592],[-106.83811731593345,47.93309752642514],[-106.83815018241738,47.93308807617562],[-106.83819610064477,47.933069518754],[-106.83811372412355,47.93299488939007]]]]}"
00000000000000000cae,9516,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.83820474952792,47.93293980762088],[-106.83819831734858,47.93294442472627],[-106.83817207504599,47.932953731833656],[-106.83814611569068,47.93297200205966],[-106.83812019959204,47.93299034340681],[-106.83811372412355,47.93299488939007],[-106.83819610064477,47.933069518754],[-106.8382548354226,47.93303730904899],[-106.83826711960971,47.93301030596403],[-106.8382932275822,47.932996438548386],[-106.83820474952792,47.93293980762088]]]}"
