system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000002ad4_+25421+3947,12.271045988262273,35.43560275414173,93.04869205764867,28.84316787102952,12.367498027989981,12.466141942148582,18.831408426964146,38.01204072633079,1791,90.83276874246143,1,1,636.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68227156830908,48.12546665880495]}"
00000000000000002ad6_+25432+3957,12.807799469929193,87.42705689129924,18.118082648230754,15.980173243938367,12.561792126917595,12.754848657574144,93.82213710262006,37.93569953148243,1792,50.01370611135008,1,1,636.4500122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68212867415414,48.12537318583261]}"
00000000000000002ab3_+25438+3969,12.562111116677073,95.89568353911386,19.82912258609636,16.584708108131167,14.021200591113598,12.551935277445565,95.9455676852013,35.43734998205355,1793,16.10847095264944,1,1,636.4500122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68205389599979,48.12526334814931]}"
00000000000000002acd_+25440+3973,12.332012971594565,92.97281454579672,16.360369515917995,17.505405480436764,13.437926571134795,12.487950375218887,92.96530165326931,35.68290785540174,1794,27.40148172984489,1,1,636.4400024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68202897001795,48.125226735576206]}"
00000000000000002aac_+25442+3988,12.16426823957299,91.38459131997887,15.306672187265804,18.6615052613207,64.60792135300004,13.018322408997292,36.4409771567756,32.94827484919851,1795,12.00194086667679,1,1,636.4199829101562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68200936124664,48.12509121834733]}"
00000000000000002aae_+25444+3994,12.632194168275433,96.46698571578011,14.522753526065657,30.289451255097433,40.36471153031406,12.483733314719515,47.80211486995161,33.809388865776484,1796,15.913166546008085,1,1,636.4400024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68198540214266,48.125036623097195]}"
00000000000000002ab0_+25446+4010,12.040524923114745,93.21952559141843,14.114408519921653,22.2137139554287,48.21583108249504,13.289653574382967,64.79652128200966,35.470544134347634,1797,15.874174146009878,1,1,636.469970703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68196627693936,48.12489211451494]}"
00000000000000002ab6_+25448+4021,12.863895480931262,94.14647966203283,15.790449534002875,14.667837047965591,39.88164370567321,12.638765264619565,72.78346705413955,34.49047517986281,1798,13.151263689537558,1,1,636.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68194473490841,48.12479256258513]}"
00000000000000002ab8_+25449+4024,12.7999181797082,94.27268407836759,13.670656287761531,16.62104281851346,25.674436114694004,12.761429886860839,86.6609132060651,34.50240938731011,1799,13.558194526510121,1,1,636.4600219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68193275545205,48.12476526495003]}"
00000000000000002ab9_+25455+4038,12.093160425778493,86.72748706968166,44.87675628109653,17.132478467025706,17.456452745741004,11.74104256132685,90.379671026987,37.120192481712955,1800,16.5544912760664,1,1,636.4400024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.681865418468,48.12464210192899]}"
00000000000000002ab7_+25458+4042,12.45281268309455,94.70604288436934,28.804791103747966,23.06848422865488,13.947497013058594,12.117401793753302,94.3644525917376,38.58239404489905,1801,29.197670060776225,1,1,636.4199829101562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68182059025382,48.12460050816526]}"
00000000000000002aaf_+25459+4058,71.74350640409543,13.691304611169556,99.7960619468557,11.55673714285632,99.13870706135681,29.422415753627035,22.634106396413586,44.91546341764262,1802,11.340868024766507,1,1,636.4600219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68181489520043,48.124456323174094]}"
00000000000000002abc_+25471+4062,12.326959606971911,92.44069997331724,33.43098419267104,20.788607996898833,13.240884521799288,12.297348894837,82.1559716809723,40.152201262409754,1803,54.536153231810424,1,1,636.489990234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68165567450492,48.12441647393128]}"
00000000000000002aab_+25475+4069,12.345105078672134,72.06338067318504,29.372355117438246,18.845794326360206,18.834660505101454,12.27462263708074,92.7252694220981,35.22135857357169,1804,25.309680828637596,1,1,636.4400024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68160534049609,48.124352239911175]}"
00000000000000002aba_+25478+4084,24.773284442677095,14.281247200947831,93.32594455130103,11.07904867511445,75.10264160440715,21.353027779056674,34.41650137439863,35.85184826061332,1805,12.483090457003684,1,1,636.489990234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68157230367262,48.12421639887322]}"
00000000000000002aaa_+25479+4087,26.708022894838983,12.609598414902976,95.78200300475534,11.146032486164955,84.73749486645903,27.454766461072772,18.583718101158397,36.07541937565556,1806,11.581718775892,1,1,636.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68156032454172,48.124189101191874]}"
00000000000000002aa3_+25486+4099,21.08008075821293,27.36183167456816,47.15568833926603,10.965248683233398,88.9848072739829,21.304695170414632,21.191401756322634,31.129252343834146,1807,10.990265094672495,1,1,636.47998046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68147211982811,48.12407893938975]}"
00000000000000002aa5_+25490+4111,27.48952014723185,21.07684789344836,90.30691820287298,10.845822597287267,86.91667980376224,25.885096432859115,13.344390200416157,35.78746559934023,1808,10.43444951684387,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68142420371362,48.1239697486059]}"
00000000000000002aa8_+25495+4121,88.42871550602707,22.525936806080338,95.82500026488526,12.284566539733177,83.09655809723283,33.04447790852476,31.477589554278453,47.28097181191812,1809,11.564929818583124,1,1,636.469970703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68136189146051,48.12387821676536]}"
00000000000000002aa9_+25496+4122,82.26242047436641,23.276186293423194,94.09539469516034,12.461244135991919,80.61634795627786,33.21780935274143,40.958175796529936,47.44217504863706,1810,12.649821684605413,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68134894555541,48.12386890172776]}"
00000000000000002aee_+25504+4133,25.753866488373205,45.660262053,90.20228622860346,17.403990524504906,89.56951076098028,21.656327912002794,62.56705762147763,46.59965356956738,1811,19.983926967596886,1,1,636.5999755859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68123987254502,48.12377174117856]}"
00000000000000002b3e_+25509+4138,14.83258779394994,89.18330119243056,64.78859024415789,19.404012473005338,83.47628356516161,14.584038588258323,83.21857683112289,48.961194157765334,1812,22.20216257403611,1,1,636.5999755859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68118209973208,48.12372083209968]}"
00000000000000002b3d_+25511+4149,12.369914921760852,82.3404633095666,15.558681432859004,58.867047377671014,89.32752705243544,21.372771865223726,42.00062433621966,42.202558605953236,1813,15.78343855188956,1,1,636.5800170898438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68116055967093,48.12362127996529]}"
00000000000000002aa4_+25506+4153,54.663682733487676,94.6748322598119,38.09377311752514,36.657798553229625,70.16827484375614,97.21568524909628,15.52369666264029,52.52736134296504,1814,13.221147324173302,1,1,636.47998046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68122964026286,48.123586933228346]}"
00000000000000002aa6_+25504+4165,11.73377653263529,11.9466115323129,11.541025355152726,43.672775475651065,41.05321635778094,91.26096970058914,16.782227295242294,35.95267541462284,1815,59.63080106761836,1,1,636.5700073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68126230079935,48.12347968462548]}"
00000000000000002ac3_+25496+4165,65.6068262178704,28.43840878429836,19.000925957585423,91.75533103150762,13.005889556763634,71.9924958949665,12.177123911040894,39.51120690667205,1816,14.112653899343556,1,1,636.5900268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68136973507075,48.12348227428316]}"
00000000000000002a9e_+25481+4174,58.49663862996858,21.106869908682597,22.10909555155112,83.58446129886312,12.129440392791494,33.93373564411501,12.322306742363594,33.82630892544174,1817,26.927923235198392,1,1,636.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68157552530285,48.12340620758456]}"
00000000000000002aa0_+25474+4179,33.91367982799528,12.625426941548469,14.746623984623213,33.42005326013285,13.945879267182391,36.9180111658303,13.13689990447537,26.82243589515363,1818,55.87291280944118,1,1,636.5900268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68167194727674,48.12336351659606]}"
00000000000000002a9f_+25467+4183,32.65553516005894,11.515152535198112,11.76046007861774,22.251623539726083,15.335721676322521,47.89220060607797,14.032818799897498,30.79020339922972,1819,90.87811479793888,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68176788568987,48.12332981686638]}"
00000000000000002a9d_+25460+4185,35.208234133887,11.581756363992199,11.797313999824155,15.834488850067714,12.96300663175225,46.401670507880844,17.63865798827426,30.452145760401194,1820,92.19203760753113,1,1,636.5599975585938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68186285720515,48.12331409973688]}"
00000000000000002ab2_+25453+4186,48.30984747968958,11.70053077272945,13.41058282860493,16.009357676949108,13.000551625491056,31.18004981200231,25.265608654592896,31.282658155765944,1821,91.3847363960682,1,1,636.5499877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68195734529242,48.123307373870276]}"
00000000000000002ab1_+25435+4190,35.396136660909896,12.459303168393063,12.306512830657056,15.750971497969374,17.70291953922731,84.15960382763416,17.242616359088217,35.7710199466661,1822,91.15009568944976,1,1,636.5900268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68220100501871,48.12327723366102]}"
00000000000000002a9b_+25424+4191,76.61505444389331,12.915304080465447,13.18696554830288,17.44657673808922,13.380689476058095,31.228626808525654,14.662219876688326,34.03338696911521,1823,92.83165878089874,1,1,636.5900268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68234920994178,48.12327180188805]}"
00000000000000002aa7_+25415+4193,43.150120234098836,11.651696065645908,13.017546329665322,15.523981805076119,13.100919112151843,30.340160796904037,19.54348755257618,29.69884014344541,1824,91.26280925144502,1,1,636.510009765625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6824710396447,48.12325673143855]}"
00000000000000002abb_+25414+4193,47.755450774621465,11.784348980272142,13.117037866660809,16.85681591803153,13.061092386723004,29.293480624226504,18.69018858365689,30.308180661956268,1825,91.90703016145781,1,1,636.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68248446887841,48.12325705501243]}"
00000000000000002a96_+25401+4195,54.38192258937257,12.766652397623716,13.73260861512152,15.678190224924506,18.439448549545787,44.52511619430753,28.56534470855268,35.76365963554341,1826,98.01999380489897,1,1,636.5499877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68266001543225,48.12324327864616]}"
00000000000000002ab5_+25394+4196,44.59463257610267,12.822503870558435,13.514271825177786,16.131265815241477,20.956238871079037,47.986422147452636,31.375684904636834,35.383161637261466,1827,95.68427308784288,1,1,636.5900268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68275450328966,48.12323655213546]}"
