system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000000655_+359+18488,27.486043466853175,22.45239052658745,24.07574998657553,86.4340937306133,65.04094281494089,26.927710837873057,25.818092380150674,37.96922057605063,2946,25.51874086481098,1,1,707.6934814453125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02507352655927,48.00232647098103]}"
00000000000000000656_+398+18446,16.59720189826767,76.62232341323107,21.71312603541091,29.881523239794653,26.73022911482162,56.8988893251769,26.073548680275678,35.094995252150106,2939,26.243120310222388,1,1,707.5278930664062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0245331207731,48.00269309847257]}"
00000000000000000657_+395+18458,24.102304016820213,26.356830598627347,19.530232595102532,27.475581169377392,67.28294439954071,30.507569325950435,27.99866217327242,38.08350641808698,2940,81.41392706600476,1,1,707.525146484375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02457840578954,48.00258603292155]}"
00000000000000000658_+407+18430,33.062107982479375,22.439164735114673,30.076807454290957,43.45725406819069,67.35907769523503,30.04976835592617,27.41598429242263,35.04913058730642,2937,26.532880114791844,1,1,707.48876953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02440573823748,48.00283443084042]}"
00000000000000000659_+398+18445,16.648461066508148,81.19974173000348,21.160208374919648,29.205112939940406,26.378597930144373,67.64669691658598,26.12690678597184,36.783507121693034,2938,25.902331229470377,1,1,707.5121459960938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02453269711638,48.002702091681364]}"
0000000000000000065a_+408+18410,19.64543740662404,81.50808556007247,28.492605246116035,28.451697613609838,63.23353599008081,28.21377317608586,27.308333084189186,38.309056881300904,2935,29.61898697362897,1,1,707.423095703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02438386412622,48.00301401064886]}"
0000000000000000065b_+410+18422,24.767958506282127,30.59803010519844,32.37898203487213,30.40438915134866,49.39212744719529,19.377948471991516,28.477633534518567,30.35440833974863,2936,27.438197466582317,1,1,707.4544677734375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02436214740695,48.0029055234829]}"
0000000000000000065c_+377+18457,79.08922935944497,24.505174801497986,25.115359925013166,36.77557689437324,18.801377293279714,28.60304355506335,18.536449942645632,34.53164410188494,2942,44.82694104376146,1,1,707.5867919921875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02481918909291,48.00260014358712]}"
0000000000000000065d_+437+18364,30.273396991985393,25.705804129325188,100.20189668488901,31.801708631915382,26.620292205294128,26.430090983286654,37.76490911259757,45.073149370585085,2929,81.78709622538736,1,1,707.330810546875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02397575725037,48.003419451576406]}"
0000000000000000065e_+414+18383,25.186611836453835,37.57537280472808,29.10866430775473,31.962399112892264,21.723714708702786,40.992803362033456,20.357471960456365,28.701753175296496,2932,22.706987309350453,1,1,707.4144897460938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02429202127237,48.00325512114976]}"
0000000000000000065f_+410+18402,26.37147239107923,47.418994589327916,21.392525658400743,26.391043422405296,83.57406775824205,29.426879556643442,29.369390505954186,36.492179195316666,2934,27.993059680480464,1,1,707.4339599609375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0243536736258,48.0030853876205]}"
00000000000000000660_+311+18515,50.20247232214286,28.130822897695566,27.498287296357105,80.08952183732305,22.891709326013583,22.951920519851114,23.422610400578478,34.57500708579419,2952,21.412712086391778,1,1,707.785888671875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02572817517569,48.002097296883896]}"
00000000000000000662_+455+18376,28.00990177672142,27.440963283237075,54.802166734610545,25.942523643386068,24.82584084059347,25.510641985709952,37.819818188910176,31.51599877022918,2927,27.776133708664723,1,1,707.2750854492188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02373963219999,48.003306413942475]}"
