system:index,Input_FID,SWA_t5,SWA_t6,SWA_t7,SWA_t8,containsNull_t5,containsNull_t6,containsNull_t7,containsNull_t8,riparian_area_m2,.geo
00000000000000002daa,5450,255.91372493622356,234.69725978397858,234.69725978397858,187.91932622568282,0,0,0,0,477.02889386564493,"{""type"":""Polygon"",""coordinates"":[[[-107.34209180346566,48.44745608191143],[-107.34207891471239,48.44746530333774],[-107.34203985065355,48.44749287223875],[-107.34202036990101,48.44750664873831],[-107.34199413631438,48.44752060827279],[-107.34244445697166,48.44782407773397],[-107.34247125086713,48.44782353624017],[-107.34251737730025,48.44780468701458],[-107.34255664747428,48.4477815613515],[-107.34209180346566,48.44745608191143]]]}"
00000000000000002dc8,5451,271.80689439773556,259.35830694811006,259.35830694811006,273.43158069054283,0,0,0,0,507.79488345235586,"{""type"":""Polygon"",""coordinates"":[[[-107.34218271686231,48.44738726321196],[-107.3421503481582,48.44741473650944],[-107.34211783113595,48.447437678796696],[-107.34209180346566,48.44745608191143],[-107.34255664747428,48.4477815613515],[-107.34261550175108,48.447749118497846],[-107.34264198638434,48.44773967386617],[-107.34266142216397,48.44772582563868],[-107.34218271686231,48.44738726321196]]]}"
00000000000000002d9e,5452,254.46422076365533,164.81817670896942,164.81817670896942,267.11902923163245,0,0,0,0,481.27855049073696,"{""type"":""Polygon"",""coordinates"":[[[-107.34262772226487,48.447574720840294],[-107.34230135031015,48.447340136801095],[-107.34228835903633,48.44734937413555],[-107.34222208991774,48.4473685973431],[-107.34219581144525,48.4473824853527],[-107.34218271686231,48.44738726321196],[-107.34266142216397,48.44772582563868],[-107.34266801415386,48.447721270502406],[-107.34270759347874,48.44770704790047],[-107.34274052247038,48.44769299247424],[-107.34262772226487,48.447574720840294]]]}"
00000000000000002d9f,5453,133.13135047800395,129.61954361995058,129.61954361995058,149.4851412406154,0,0,0,0,256.45658902078867,"{""type"":""Polygon"",""coordinates"":[[[-107.34245909232823,48.44726551288593],[-107.34245229451285,48.447265624411344],[-107.3423932351159,48.44729362329387],[-107.34236675082249,48.447303067769646],[-107.34230135031015,48.447340136801095],[-107.34262772226487,48.447574720840294],[-107.34245909232823,48.44726551288593]]]}"
00000000000000002d8a,5454,201.44375125029504,141.4930755524074,141.4930755524074,228.95020426885745,0,0,0,0,484.0914613157511,"{""type"":""Polygon"",""coordinates"":[[[-107.34258442061312,48.44721829061891],[-107.34253748386163,48.44721920645976],[-107.34247243778208,48.44726525009678],[-107.34245909232823,48.44726551288593],[-107.34262772226487,48.447574720840294],[-107.34274052247038,48.44769299247424],[-107.34277365738679,48.44768338062927],[-107.34280679229795,48.44767376877475],[-107.34258442061312,48.44721829061891]]]}"
00000000000000002da9,5455,278.64918507173945,185.87126956850875,185.87126956850875,194.85520012495562,0,0,0,0,508.91881996393204,"{""type"":""Polygon"",""coordinates"":[[[-107.342717930528,48.44720214896652],[-107.34261755507598,48.447208678924525],[-107.34259107083669,48.447218123445765],[-107.34258442061312,48.44721829061891],[-107.34280679229795,48.44767376877475],[-107.34284637157793,48.44765954612943],[-107.34289898717476,48.44763615754524],[-107.34291836449448,48.44761792135073],[-107.342717930528,48.44720214896652]]]}"
00000000000000002d9a,5456,247.5428237272244,229.41105579348172,229.41105579348172,161.96545146049237,0,0,0,0,552.2779619693756,"{""type"":""Polygon"",""coordinates"":[[[-107.34282382319071,48.447168774530454],[-107.34281712795251,48.44716887017949],[-107.34274451811255,48.44719716386366],[-107.342717930528,48.44720214896652],[-107.34291836449448,48.44761792135073],[-107.34299797987039,48.44759843468943],[-107.34309027714075,48.447560807431756],[-107.34282382319071,48.447168774530454]]]}"
00000000000000002da8,5457,261.35081347717954,190.49490606714696,190.49490606714696,158.25856641343998,0,0,0,0,482.4587249159813,"{""type"":""Polygon"",""coordinates"":[[[-107.34295022600351,48.447143841130675],[-107.34293698390213,48.44714856343165],[-107.34291688560496,48.44714900938384],[-107.34282382319071,48.447168774530454],[-107.34309027714075,48.447560807431756],[-107.34311661405751,48.44755130706763],[-107.3431435105325,48.447550749486716],[-107.34318375267132,48.44754992900364],[-107.34323023316371,48.44754005413276],[-107.34295022600351,48.447143841130675]]]}"
00000000000000002da6,5458,235.4197635024202,202.7955310288598,202.7955310288598,201.43930027087535,0,0,0,0,470.700249157846,"{""type"":""Polygon"",""coordinates"":[[[-107.34307621686364,48.44711002049661],[-107.34304962928957,48.44711500568283],[-107.34295022600351,48.447143841130675],[-107.34323023316371,48.44754005413276],[-107.34329695983111,48.44752978884111],[-107.34335023825241,48.44751980232734],[-107.34307621686364,48.44711002049661]]]}"
00000000000000002d75,5459,200.21047268077436,180.204280452401,180.204280452401,212.3395051699058,0,0,0,0,494.56417773664,"{""type"":""Polygon"",""coordinates"":[[[-107.34320931490682,48.44708499111676],[-107.34317638648511,48.44709904652944],[-107.34312944959144,48.447099962660914],[-107.34307621686364,48.44711002049661],[-107.34335023825241,48.44751980232734],[-107.34335688858317,48.44751963509754],[-107.34342392472219,48.44751827276668],[-107.34348405953106,48.44751256251595],[-107.34320931490682,48.44708499111676]]]}"
00000000000000002da7,5460,201.29879456010525,136.74529612648723,136.74529612648723,200.67418229533172,0,0,0,0,488.5541643947363,"{""type"":""Polygon"",""coordinates"":[[[-107.3433413954742,48.447037584916984],[-107.34329481301167,48.44704747563596],[-107.34320931490682,48.44708499111676],[-107.34348405953106,48.44751256251595],[-107.34351075005249,48.447507561260316],[-107.34353713195458,48.44749813233135],[-107.34356357142843,48.447488615953546],[-107.34357681366788,48.44748389353275],[-107.3433413954742,48.447037584916984]]]}"
00000000000000002d7a,5461,155.65820849269045,149.54049976292777,149.54049976292777,152.22186706673867,0,0,0,0,343.608897306025,"{""type"":""Polygon"",""coordinates"":[[[-107.34350215619907,48.447029859098684],[-107.34346191449062,48.44703067969618],[-107.34340157446259,48.44703194632997],[-107.34335463754239,48.447032862570936],[-107.3433413954742,48.447037584916984],[-107.34357681366788,48.44748389353275],[-107.34358995331858,48.447479187013734],[-107.34359670624588,48.447479003864075],[-107.34350215619907,48.447029859098684]]]}"
00000000000000002d73,5462,164.31932090146867,156.9520377610244,156.9520377610244,160.22956767199085,0,0,0,0,401.3803578093648,"{""type"":""Polygon"",""coordinates"":[[[-107.34363591744334,48.44701823128975],[-107.34360232594855,48.44701888470082],[-107.34351560430079,48.44702958026139],[-107.34350215619907,48.447029859098684],[-107.34359670624588,48.447479003864075],[-107.34365663503154,48.44746884994241],[-107.34365580977055,48.44701334165776],[-107.34363591744334,48.44701823128975]]]}"
00000000000000002d76,5463,144.69313967718796,138.63530748241087,138.63530748241087,144.08399029526058,0,0,0,0,361.31014723330736,"{""type"":""Polygon"",""coordinates"":[[[-107.34369584548696,48.44700807744989],[-107.34365580977055,48.44701334165776],[-107.34365663503154,48.44746884994241],[-107.34369646519403,48.44745914211136],[-107.34381043623631,48.44701912905122],[-107.34369584548696,48.44700807744989]]]}"
00000000000000002d7b,5464,192.41131705302823,186.51749150846524,186.51749150846524,192.43478045066203,0,0,0,0,467.4066008999944,"{""type"":""Polygon"",""coordinates"":[[[-107.34387143974278,48.447031264278905],[-107.34384423387854,48.447022919093484],[-107.34381043623631,48.44701912905122],[-107.34369646519403,48.44745914211136],[-107.3437693851431,48.447439750583996],[-107.3438364214288,48.44743838796377],[-107.34394547932617,48.447034233511516],[-107.34387143974278,48.447031264278905]]]}"
00000000000000002da5,5465,280.24068088952237,189.25613751645184,189.25613751645184,189.4618300765169,0,0,0,0,448.5333429351449,"{""type"":""Polygon"",""coordinates"":[[[-107.34405986444735,48.44704084128001],[-107.34394547932617,48.447034233511516],[-107.3438364214288,48.44743838796377],[-107.34384301330556,48.447433832774244],[-107.34389056920475,48.44744624695658],[-107.34396450704281,48.44744923207969],[-107.34408021403904,48.447044910153075],[-107.34405986444735,48.44704084128001]]]}"
00000000000000002d9c,5466,293.58247380981265,192.3956902571753,192.3956902571753,192.43997908363153,0,0,0,0,457.94038320332766,"{""type"":""Polygon"",""coordinates"":[[[-107.34415435736224,48.44705233865253],[-107.34412756354968,48.44705288060561],[-107.34408021403904,48.447044910153075],[-107.34396450704281,48.44744923207969],[-107.34409254790242,48.44746000448066],[-107.34409930086136,48.44745982129495],[-107.34421515514883,48.44706003012991],[-107.34415435736224,48.44705233865253]]]}"
00000000000000002d72,5467,231.46040525880514,211.3605071093522,211.3605071093522,175.42490945703844,0,0,0,0,336.7518357485533,"{""type"":""Polygon"",""coordinates"":[[[-107.34430361639383,48.4470850252323],[-107.34426250477824,48.44706800051522],[-107.34421515514883,48.44706003012991],[-107.34409930086136,48.44745982129495],[-107.34414644479921,48.44746334822296],[-107.34435848599678,48.44711067394513],[-107.34430361639383,48.4470850252323]]]}"
00000000000000002d71,5468,234.56082930681745,234.56082930681745,234.56082930681745,243.05553825065192,0,0,0,0,346.0254567116499,"{""type"":""Polygon"",""coordinates"":[[[-107.34435848599678,48.44711067394513],[-107.34414644479921,48.44746334822296],[-107.34420724324366,48.44747103974775],[-107.34451439611856,48.447143192915576],[-107.34435848599678,48.44711067394513]]]}"
00000000000000002d9b,5469,227.38339458774124,227.38339458774124,227.38339458774124,270.7906006044033,0,0,0,0,413.2162673100829,"{""type"":""Polygon"",""coordinates"":[[[-107.34453464333065,48.44714727759899],[-107.34451439611856,48.447143192915576],[-107.34420724324366,48.44747103974775],[-107.34428118141594,48.44747402462016],[-107.34433605153743,48.44749967351911],[-107.34463087652756,48.447194465877544],[-107.34453464333065,48.44714727759899]]]}"
00000000000000002d97,5470,224.57176018719565,224.57176018719565,224.57176018719565,225.04555775675104,0,0,0,0,301.7696940153837,"{""type"":""Polygon"",""coordinates"":[[[-107.3446585402828,48.447211769471224],[-107.34463752688848,48.447194298559396],[-107.34463087652756,48.447194465877544],[-107.34433605153743,48.44749967351911],[-107.34435681373358,48.44751262949165],[-107.34477477008508,48.44725852722685],[-107.34477451888745,48.44725401214484],[-107.3446585402828,48.447211769471224]]]}"
00000000000000002d7d,5471,261.7019555475198,261.7019555475198,261.7019555475198,261.7019555475198,0,0,0,0,378.18496844917536,"{""type"":""Polygon"",""coordinates"":[[[-107.34478898562291,48.44727610982139],[-107.34477477008508,48.44725852722685],[-107.34435681373358,48.44751262949165],[-107.34436371527768,48.447516977296715],[-107.34447232167234,48.44754159769253],[-107.34448587365745,48.44754577818087],[-107.34485873531959,48.44733274310647],[-107.34478898562291,48.44727610982139]]]}"
00000000000000002d99,5472,174.70292528914476,174.70292528914476,174.70292528914476,209.7195470730465,0,0,0,0,294.6872736364603,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.34505345941763,48.44733317623992],[-107.34504318171062,48.4474004106216],[-107.34506956359228,48.447390981291406],[-107.34507457681006,48.44735510655077],[-107.34505345941763,48.44733317623992]]],[[[-107.34491513942976,48.44738963953503],[-107.34490082118641,48.447372072829374],[-107.34490046636157,48.44736309828287],[-107.34485873531959,48.44733274310647],[-107.34448587365745,48.44754577818087],[-107.34451374369715,48.44756752549627],[-107.34493723018186,48.44743387512402],[-107.34491513942976,48.44738963953503]]]]}"
00000000000000002d96,5473,176.55361986464143,176.55361986464143,176.55361986464143,232.74521901747758,0,0,0,0,320.55293867737055,"{""type"":""Polygon"",""coordinates"":[[[-107.34504318171062,48.4474004106216],[-107.34503275635367,48.447467589453105],[-107.3450126574416,48.447468035861796],[-107.3449862755053,48.44747746519131],[-107.3449728270327,48.44747774424612],[-107.3449374363859,48.4474383186808],[-107.34493723018186,48.44743387512402],[-107.34451374369715,48.44756752549627],[-107.34453429987789,48.4475760378726],[-107.34504324116146,48.44754777982614],[-107.3450293802261,48.447539171759644],[-107.34506711606615,48.44748479719536],[-107.34506956359228,48.447390981291406],[-107.34504318171062,48.4474004106216]]]}"
00000000000000002d95,5474,208.2819677013977,208.2819677013977,208.2819677013977,201.6436431426628,0,0,0,0,352.8921286687255,"{""type"":""Polygon"",""coordinates"":[[[-107.34504324116146,48.44754777982614],[-107.34453429987789,48.4475760378726],[-107.344548058047,48.44758466192517],[-107.34458533613494,48.4476643104606],[-107.34504058730306,48.447637152434126],[-107.34503306696348,48.44761947395546],[-107.34501818750483,48.44758848904258],[-107.34505791441451,48.44757432114344],[-107.34507080289347,48.44756509930584],[-107.34504324116146,48.44754777982614]]]}"
00000000000000002e24,5475,166.73619179889263,166.73619179889263,166.73619179889263,213.20955323752233,0,0,0,0,278.32962791621685,"{""type"":""Polygon"",""coordinates"":[[[-107.34504058730306,48.447637152434126],[-107.34458533613494,48.4476643104606],[-107.34458620578525,48.44768215631403],[-107.34502668200646,48.44777145470126],[-107.34502601835503,48.44775805241039],[-107.34502525107986,48.447740190636246],[-107.34502438121561,48.44772234477286],[-107.34502340772745,48.447700039432156],[-107.34504769521737,48.4476459437698],[-107.34504058730306,48.447637152434126]]]}"
00000000000000002d98,5476,203.23878200451534,203.23878200451534,203.23878200451534,198.7559806718546,0,0,0,0,325.6148523539305,"{""type"":""Polygon"",""coordinates"":[[[-107.34458620578525,48.44768215631403],[-107.34458676668746,48.44769557449732],[-107.34459679316026,48.44776680657303],[-107.345004341332,48.44787016128503],[-107.34502709443183,48.44778034187045],[-107.34502668200646,48.44777145470126],[-107.34458620578525,48.44768215631403]]]}"
00000000000000002e34,5477,217.12934479526442,217.12934479526442,220.37560450259377,205.7921958299244,0,0,0,0,338.14730186760426,"{""type"":""Polygon"",""coordinates"":[[[-107.34459679316026,48.44776680657303],[-107.34459842987788,48.44780251425819],[-107.34457940667643,48.4478252500719],[-107.34458099836142,48.447860886256635],[-107.34499544916949,48.44796858898604],[-107.34500618465289,48.44791031261794],[-107.34500475375059,48.447879048470874],[-107.345004341332,48.44787016128503],[-107.34459679316026,48.44776680657303]]]}"
00000000000000002e33,5478,277.51390684936575,277.51390684936575,215.5045261574726,273.60122783815166,0,0,0,0,323.0806504637003,"{""type"":""Polygon"",""coordinates"":[[[-107.34458099836142,48.447860886256635],[-107.34456514588386,48.44795505355039],[-107.34495909853078,48.448054156722776],[-107.34497172239413,48.44803610323255],[-107.34498353398533,48.44800011634487],[-107.3449961128056,48.44798199133025],[-107.34499544916949,48.44796858898604],[-107.34458099836142,48.447860886256635]]]}"
00000000000000002e26,5479,205.78372061205846,205.78372061205846,205.6613680194406,205.78372061205846,0,0,0,0,356.7257066294551,"{""type"":""Polygon"",""coordinates"":[[[-107.34456514588386,48.44795505355039],[-107.34456535203897,48.447959497152496],[-107.34453288014011,48.44798251202793],[-107.3445072648565,48.44800980319451],[-107.34489083674715,48.44817615796205],[-107.3449033120634,48.448153573375684],[-107.34492212912616,48.4481263937424],[-107.34493470801704,48.44810826869125],[-107.34496032318297,48.44808097736351],[-107.34495955594932,48.448063115480004],[-107.34495909853078,48.448054156722776],[-107.34456514588386,48.44795505355039]]]}"
00000000000000002da4,5480,227.58285243815072,227.58285243815072,227.58285243815072,227.58285243815072,0,0,0,0,361.9905875697732,"{""type"":""Polygon"",""coordinates"":[[[-107.3445072648565,48.44800980319451],[-107.3444754113259,48.44804614890178],[-107.34445694878059,48.4480823030819],[-107.34482160118078,48.448275853855684],[-107.34488557196326,48.44820751809072],[-107.34489083674715,48.44817615796205],[-107.3445072648565,48.44800980319451]]]}"
00000000000000002e28,5481,207.79278946250093,207.79278946250093,207.79278946250093,207.79278946250093,0,0,0,0,376.0989997908473,"{""type"":""Polygon"",""coordinates"":[[[-107.34445694878059,48.4480823030819],[-107.34435917883262,48.44814684851113],[-107.34476515049177,48.448361868411226],[-107.34478524983707,48.448361422035866],[-107.34481086526449,48.44833413061223],[-107.34480232660137,48.44829407474955],[-107.34482160118078,48.448275853855684],[-107.34445694878059,48.4480823030819]]]}"
00000000000000002e2c,5482,150.74530997603546,179.60734816766254,150.74530997603546,179.60734816766254,0,0,0,0,363.86265582591295,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.34475847023512,48.448361979647615],[-107.34476517733235,48.44836184292003]]},{""type"":""Polygon"",""coordinates"":[[[-107.34435917883262,48.44814684851113],[-107.34434031645078,48.44817395651161],[-107.34432773732676,48.44819208151313],[-107.34431474594555,48.448201319271256],[-107.34430268257572,48.448232791060946],[-107.34468103489925,48.44843057912202],[-107.34468712456271,48.448416993424374],[-107.34473329678498,48.44839821444755],[-107.3447392252661,48.44838025665964],[-107.34475845489885,48.44836196420661],[-107.34435917883262,48.44814684851113]]]}]}"
00000000000000002e2d,5483,158.76036365382814,184.39705434453245,128.4640505229725,184.39705434453245,0,0,0,0,364.29969101399183,"{""type"":""Polygon"",""coordinates"":[[[-107.34430268257572,48.448232791060946],[-107.34429623817168,48.448237401989964],[-107.34421856687503,48.44830150120403],[-107.3446041295697,48.44850806545905],[-107.34462335931302,48.44848977298656],[-107.34462294699581,48.448480885695076],[-107.34463593844971,48.44847164784518],[-107.34466866195865,48.44845314789721],[-107.34468103489925,48.44843057912202],[-107.34430268257572,48.448232791060946]]]}"
00000000000000002e38,5484,174.4549876855869,103.06423400804108,103.06423400804108,115.71590184090184,0,0,0,0,350.13045243918896,"{""type"":""Polygon"",""coordinates"":[[[-107.34459733137105,48.448508177148476],[-107.34421856687503,48.44830150120403],[-107.34417330922346,48.44833819751897],[-107.34416114218321,48.44836520983296],[-107.34414180979121,48.44838351807597],[-107.34456025730746,48.44857595511131],[-107.34457324880368,48.44856671725242],[-107.34458603414144,48.44855303574173],[-107.3445989680485,48.44854388532936],[-107.34461875773316,48.448534535780496],[-107.34459733137105,48.448508177148476]]]}"
00000000000000002e30,5485,96.7824730305111,126.69085581302645,126.69085581302645,199.63052849325476,0,0,0,0,329.89765264093876,"{""type"":""Polygon"",""coordinates"":[[[-107.34414180979121,48.44838351807597],[-107.34412253496173,48.448401738876505],[-107.34408392767703,48.44843826793108],[-107.34405141019141,48.44846121132305],[-107.34449516471506,48.448621929781375],[-107.34450774394797,48.44860380460958],[-107.34452160505454,48.448612412918244],[-107.34454701464475,48.448580677774714],[-107.34456025730746,48.44857595511131],[-107.34414180979121,48.44838351807597]]]}"
00000000000000002e2f,5486,41.427566063404086,117.33997292471867,71.98676340463115,117.993381087219,0,0,0,0,377.5799864754081,"{""type"":""Polygon"",""coordinates"":[[[-107.34405141019141,48.44846121132305],[-107.3440192922784,48.44849320099969],[-107.34400022343473,48.4485158654668],[-107.34398785013953,48.4485384341993],[-107.34442490933455,48.44869924894905],[-107.34447164275919,48.44869388842581],[-107.3444702123536,48.4486626238004],[-107.34446903309936,48.448635874393446],[-107.34449516471506,48.448621929781375],[-107.34405141019141,48.44846121132305]]]}"
00000000000000002e37,5487,199.57005240028988,142.78623685977044,87.22586722280465,142.78623685977044,0,0,0,0,366.437062934041,"{""type"":""Polygon"",""coordinates"":[[[-107.34398785013953,48.4485384341993],[-107.34393052827225,48.44860660255235],[-107.34391753669355,48.44861584033336],[-107.34435459612064,48.44877665562956],[-107.3443542414516,48.44876768084152],[-107.34438016704799,48.44874929255442],[-107.34439243670434,48.448722264113734],[-107.34440547328597,48.44871309779186],[-107.34441836225872,48.448703875833],[-107.34442490933455,48.44869924894905],[-107.34398785013953,48.4485384341993]]]}"
00000000000000002dab,5488,178.9705926511802,128.254897720206,138.9072242573196,128.254897720206,0,0,0,0,266.5516422986984,"{""type"":""Polygon"",""coordinates"":[[[-107.34391753669355,48.44861584033336],[-107.34390536938969,48.4486428527618],[-107.34386742491498,48.44869278444468],[-107.3438550514871,48.448715353238065],[-107.34434887351848,48.44879905720604],[-107.34435459612064,48.44877665562956],[-107.34391753669355,48.44861584033336]]]}"
00000000000000002dae,5489,96.40968653968736,181.10495701303668,190.71598756266576,181.10495701303668,0,0,0,0,342.97799618542194,"{""type"":""Polygon"",""coordinates"":[[[-107.3438550514871,48.448715353238065],[-107.34384871044095,48.44872442375493],[-107.34380463081028,48.44878786969473],[-107.34380591216143,48.44881460329447],[-107.34434472880169,48.448852779152],[-107.34434309239055,48.44881707075393],[-107.34434887351848,48.44879905720604],[-107.3438550514871,48.448715353238065]]]}"
00000000000000002dd1,5490,171.7200881427409,180.30805468372264,186.21992175976433,180.30805468372264,0,0,0,0,331.9919074103236,"{""type"":""Polygon"",""coordinates"":[[[-107.34380591216143,48.44881460329447],[-107.34379046930384,48.44891765957313],[-107.34379067535788,48.448922103259385],[-107.34433987567563,48.44889302702365],[-107.34434611407755,48.448883972351624],[-107.34434472880169,48.448852779152],[-107.34380591216143,48.44881460329447]]]}"
00000000000000002dcb,5491,183.03068749367023,177.90499511489682,189.43975796722899,177.90499511489682,0,0,0,0,340.5828754454851,"{""type"":""Polygon"",""coordinates"":[[[-107.34433399193277,48.448911056507704],[-107.34433987567563,48.44889302702365],[-107.34379067535788,48.448922103259385],[-107.34381327992271,48.44897521187303],[-107.34380718988554,48.448988797666495],[-107.34382202356257,48.44901971205502],[-107.34434907724594,48.44894648598446],[-107.34434861998899,48.448937527072324],[-107.34433399193277,48.448911056507704]]]}"
00000000000000002da2,5492,156.61319413325364,167.13788615184671,176.34798068088642,167.13788615184671,0,0,0,0,403.8219621181488,"{""type"":""Polygon"",""coordinates"":[[[-107.34438502910976,48.44899933138096],[-107.34436370532673,48.44897295656367],[-107.34434938689803,48.4489553892608],[-107.34434907724594,48.44894648598446],[-107.34382202356257,48.44901971205502],[-107.34384380398689,48.44905504596383],[-107.34383895029522,48.44909529397663],[-107.34384626413349,48.44910852934564],[-107.34439986336665,48.449030245671686],[-107.34438502910976,48.44899933138096]]]}"
00000000000000002dca,5493,123.46394229075487,175.81402691345585,176.03009165174817,175.81402691345585,0,0,0,0,306.08788288384676,"{""type"":""Polygon"",""coordinates"":[[[-107.34439986336665,48.449030245671686],[-107.34384626413349,48.44910852934564],[-107.34386804463018,48.44914386330574],[-107.3438962247593,48.44917451475292],[-107.34391785686053,48.44920531758693],[-107.34391810794028,48.44920983283881],[-107.3443548109621,48.44907138628963],[-107.34440742858168,48.44904799621134],[-107.34439986336665,48.449030245671686]]]}"
00000000000000002dcd,5494,177.21948942764132,188.17366648421566,188.17366648421566,188.17366648421566,0,0,0,0,238.7439975515008,"{""type"":""Polygon"",""coordinates"":[[[-107.34391810794028,48.44920983283881],[-107.34391197287492,48.44922334715652],[-107.34397461605919,48.44927119142037],[-107.34399614569975,48.44930201019331],[-107.344009949273,48.44931070613357],[-107.3443548109621,48.44907138628963],[-107.34391810794028,48.44920983283881]]]}"
00000000000000002dc9,5495,139.23884376474462,152.3094002113623,152.3094002113623,151.79136761707417,0,0,0,0,385.81600534170866,"{""type"":""Polygon"",""coordinates"":[[[-107.34440840164478,48.44907030213092],[-107.34440763471012,48.449052439905216],[-107.34440742858168,48.44904799621134],[-107.3443548109621,48.44907138628963],[-107.344009949273,48.44931070613357],[-107.34403756901229,48.44932793902255],[-107.34409289861615,48.449362547875765],[-107.34410690833751,48.449375687532836],[-107.34443223153623,48.44915023191265],[-107.34440840164478,48.44907030213092]]]}"
00000000000000002e3b,5496,175.1936953668501,175.1936953668501,175.1936953668501,176.0865814800356,0,0,0,0,277.0655188858509,"{""type"":""Polygon"",""coordinates"":[[[-107.34443243766701,48.44915467561489],[-107.34443223153623,48.44915023191265],[-107.34410690833751,48.449375687532836],[-107.34412812858032,48.44939760297775],[-107.3442376678449,48.44944445891762],[-107.34425132303467,48.4494486236676],[-107.34445320078588,48.4491676319439],[-107.34443243766701,48.44915467561489]]]}"
00000000000000002e3a,5497,107.65416806936263,107.65416806936263,107.65416806936263,203.5629845261573,0,0,0,0,331.3602760359645,"{""type"":""Polygon"",""coordinates"":[[[-107.34449466950083,48.44919363204325],[-107.34446721062427,48.44918077149764],[-107.34445320078588,48.4491676319439],[-107.34425132303467,48.4494486236676],[-107.3442854777167,48.44946138856994],[-107.34430603479782,48.449469901273524],[-107.34436121740794,48.44950445441067],[-107.34454427702978,48.44925064231026],[-107.34449466950083,48.44919363204325]]]}"
00000000000000002e35,5498,165.0123550136884,162.28943529900383,162.28943529900383,173.14466972935435,0,0,0,0,301.25539369136095,"{""type"":""Polygon"",""coordinates"":[[[-107.34462016444061,48.44929376341178],[-107.34460625804381,48.44928508347267],[-107.34455138505719,48.44925943394483],[-107.34454427702978,48.44925064231026],[-107.34436121740794,48.44950445441067],[-107.34437512378659,48.449513134421295],[-107.34442999690135,48.449538784168084],[-107.34447734979892,48.4495467547339],[-107.34465406808121,48.44930201288703],[-107.34462016444061,48.44929376341178]]]}"
00000000000000002e61,5499,227.4493073407341,155.1019212792902,155.1019212792902,227.4493073407341,0,0,0,0,312.8971222862601,"{""type"":""Polygon"",""coordinates"":[[[-107.34471553345416,48.44932310695353],[-107.34466096999422,48.44930636080678],[-107.34465406808121,48.44930201288703],[-107.34447734979892,48.4495467547339],[-107.34451125357954,48.449555004294965],[-107.34453201695374,48.4495679606974],[-107.34456658423272,48.449589612995744],[-107.34459383731452,48.4495980298636],[-107.34461439460918,48.449606542517586],[-107.34475629410028,48.44933563277017],[-107.34471553345416,48.44932310695353]]]}"
00000000000000002e5d,5500,163.2445495712991,147.19860995517055,175.97657266200764,194.0061292776875,0,0,0,0,322.68405351787806,"{""type"":""Polygon"",""coordinates"":[[[-107.34481096128485,48.4493568384906],[-107.34475629410028,48.44933563277017],[-107.34461439460918,48.449606542517586],[-107.3447032747321,48.44964042575787],[-107.34474408072077,48.44965302318817],[-107.34487201457557,48.44936904503454],[-107.34481096128485,48.4493568384906]]]}"
00000000000000002e6f,5501,99.74554276115755,105.83695826460334,224.57758738760853,214.1935913597836,0,0,0,0,369.99570919573307,"{""type"":""Polygon"",""coordinates"":[[[-107.34493992491342,48.44938552790281],[-107.34487201457557,48.44936904503454],[-107.34474408072077,48.44965302318817],[-107.3447577361184,48.449657187877165],[-107.34477149509564,48.449665812212665],[-107.34480550175256,48.449674045775886],[-107.34481260993326,48.44968283745682],[-107.34484651403568,48.449691086912445],[-107.34489432481426,48.449708016316954],[-107.34492787419232,48.44970729080554],[-107.34496023104512,48.44938952518636],[-107.34493992491342,48.44938552790281]]]}"
00000000000000002e1c,5502,197.94474778455844,160.0425921844501,238.36665323949327,230.14847659456964,0,0,0,0,305.489117667079,"{""type"":""Polygon"",""coordinates"":[[[-107.34503581076046,48.4494282182267],[-107.34498058220062,48.449393594007724],[-107.34496023104512,48.44938952518636],[-107.34492787419232,48.44970729080554],[-107.34495487634298,48.44971119229387],[-107.34498718857577,48.44968380429271],[-107.34506624820078,48.4496508963607],[-107.34507289903334,48.44965072899277],[-107.34509594952206,48.44942250666346],[-107.34503581076046,48.4494282182267]]]}"
00000000000000002e29,5503,200.88625591105105,190.20282408513273,204.26255464670703,205.88692659046134,0,0,0,0,337.45314037799835,"{""type"":""Polygon"",""coordinates"":[[[-107.34517842996824,48.44931808556573],[-107.34516748788096,48.44937191977906],[-107.3451360909023,48.449417225635315],[-107.34509594952206,48.44942250666346],[-107.34507289903334,48.44965072899277],[-107.34515405319085,48.44966248893545],[-107.34515471685276,48.449675891702135],[-107.34515589656633,48.449702641608894],[-107.34516970072829,48.44971133743278],[-107.34518315004024,48.44971105831751],[-107.34519711542023,48.449724126341785],[-107.34523948356605,48.449330291859624],[-107.34517842996824,48.44931808556573]]]}"
00000000000000002e2a,5504,191.3169854771857,191.3169854771857,191.3169854771857,201.35997739866667,0,0,0,0,390.4282304421067,"{""type"":""Polygon"",""coordinates"":[[[-107.34533138767974,48.44943107653927],[-107.34526424413559,48.44943245627688],[-107.34528842909332,48.449373899152235],[-107.34523948356605,48.449330291859624],[-107.34519711542023,48.449724126341785],[-107.34525224114311,48.449754290976024],[-107.34529289903487,48.44976235698908],[-107.34532035885873,48.44977521741456],[-107.34532705474736,48.44977512157001],[-107.34536508562536,48.44943488204987],[-107.34533138767974,48.44943107653927]]]}"
