system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000002608_-5984-27158,80.11410289243861,22.470538906940405,23.977431982050277,23.502972237310757,72.97373897517298,62.88037111510392,79.52475233316049,53.502841499020406,32,62.57882354998578,1,1,648.3200073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09125697543237,48.41457081783665]}"
0000000000000000260e_-5977-27156,84.97496960845938,22.478162561768073,26.393085885730585,23.628778720219273,68.95866045879839,76.36770621458096,88.48629035063635,58.19468669633024,33,74.26983977044887,1,1,648.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09116326020713,48.41455089872689]}"
0000000000000000260c_-5965-27154,70.00307058668392,21.509418629749035,25.080244442622046,22.83294104892643,76.64439448484823,65.10377105021716,83.05670628030097,53.53371297123971,34,64.03915724656983,1,1,648.3599853515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09100201207245,48.41452959641957]}"
0000000000000000260b_-5957-27173,39.56533719186621,64.7064538653164,77.59239003326606,81.77629324518432,16.039960776356878,15.68679145526714,32.99345107303446,47.720365788615624,35,53.402248668633575,1,1,648.5499877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09087910255761,48.41470257805596]}"
00000000000000002613_-5946-27169,35.99880176149403,77.71993771791216,79.7966341593672,77.68301727357458,18.839743665179583,22.457545346666677,43.75274003208059,54.10085496608478,36,76.55841977240347,1,1,648.5700073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0907391529885,48.41465921175889]}"
0000000000000000260a_-5936-27166,35.02271701581662,79.76095925213204,84.26676820042931,79.4981290765239,18.38879011920085,21.52215541398354,39.1547344284503,55.13034493143913,37,83.4285059449765,1,1,648.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09060533354567,48.41462947078623]}"
0000000000000000260f_-5924-27160,23.149586710486886,82.99452937106848,84.17254977195522,71.77275437841533,24.05163889661982,19.124996262672553,33.01425154128824,50.9488773433126,38,69.31071181399429,1,1,648.469970703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09044574794471,48.41457220197044]}"
00000000000000002614_-5919-27155,30.6792416334632,85.69376457106267,55.58484060695628,85.31492449000909,24.838550982949116,20.72529462727684,77.9767866271478,57.22672833981669,39,77.00042317966845,1,1,648.5499877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09038915901344,48.41452904292031]}"
00000000000000002617_-5913-27130,91.07134961807621,19.356807641502456,35.47335497333311,20.168979699553304,59.60646780915752,78.9251741931173,71.7964424496237,51.97789248593125,40,39.42456350308646,1,1,648.4099731445312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09030964512068,48.414299415164656]}"
00000000000000002612_-5907-27127,87.84740480271739,21.26158609709546,36.65076178755004,18.50721802161955,64.3526453409157,76.82019958761467,71.28430495799174,51.08716049295138,41,31.973163348106418,1,1,648.3599853515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09023639837089,48.41427541465476]}"
